id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-4160.0;1236.0;16056.0;-4528.0;2519.0;-637.0;0
1;Yehia;Paper;-3876.0;1356.0;17108.0;-4464.0;2519.0;261.0;103
2;Yehia;Paper;-3056.0;1524.0;17876.0;-4480.0;2289.0;495.0;206
3;Yehia;Paper;-584.0;1952.0;16656.0;-4480.0;1403.0;2372.0;309
4;Yehia;Paper;-1232.0;1692.0;16536.0;-4496.0;874.0;2095.0;412
5;Yehia;Paper;1572.0;3548.0;20156.0;-4480.0;939.0;475.0;516
6;Yehia;Paper;92.0;6132.0;20088.0;-4464.0;-2559.0;305.0;619
7;Yehia;Paper;-3824.0;7736.0;16312.0;-4480.0;-3650.0;-1541.0;722
8;Yehia;Paper;-6332.0;13012.0;17856.0;-4496.0;-3135.0;-2860.0;825
9;Yehia;Paper;-24520.0;2360.0;11992.0;-4496.0;-5419.0;2087.0;929
10;Yehia;Paper;100.0;1844.0;24124.0;-4496.0;5182.0;-1217.0;1032
11;Yehia;Paper;-3528.0;-68.0;17984.0;-4496.0;2013.0;293.0;1135
12;Yehia;Paper;-1432.0;580.0;17756.0;-4480.0;1939.0;40.0;1239
13;Yehia;Paper;-2064.0;336.0;16244.0;-4512.0;2029.0;-61.0;1341
14;Yehia;Paper;-2328.0;548.0;17424.0;-4496.0;1696.0;-944.0;1445
