id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;1412.0;304.0;17320.0;-4416.0;3786.0;221.0;0
1;Assem;Paper;1396.0;828.0;17084.0;-4432.0;2927.0;464.0;103
2;Assem;Paper;2000.0;976.0;17252.0;-4416.0;2552.0;115.0;207
3;Assem;Paper;6184.0;1476.0;17212.0;-4416.0;3130.0;374.0;310
4;Assem;Paper;8280.0;1592.0;15828.0;-4400.0;3627.0;766.0;413
5;Assem;Paper;4628.0;628.0;17168.0;-4400.0;2569.0;36.0;516
6;Assem;Paper;1436.0;956.0;18820.0;-4416.0;2101.0;411.0;619
7;Assem;Paper;732.0;1144.0;19932.0;-4416.0;2474.0;-1368.0;723
8;Assem;Paper;888.0;1472.0;15688.0;-4432.0;1733.0;-666.0;826
9;Assem;Paper;-968.0;1460.0;17792.0;-4416.0;3332.0;501.0;929
10;Assem;Paper;-844.0;1340.0;17548.0;-4416.0;2872.0;425.0;1032
11;Assem;Paper;1812.0;1376.0;16600.0;-4384.0;1581.0;940.0;1135
12;Assem;Paper;2524.0;936.0;17108.0;-4400.0;1214.0;983.0;1239
13;Assem;Paper;912.0;540.0;15636.0;-4432.0;2832.0;-88.0;1342
14;Assem;Paper;2356.0;808.0;17128.0;-4416.0;3063.0;-38.0;1445
