id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-7324.0;396.0;17936.0;-4496.0;1365.0;786.0;0
1;Yehia;Paper;-6572.0;444.0;16484.0;-4496.0;1885.0;1605.0;103
2;Yehia;Paper;-5452.0;728.0;19164.0;-4480.0;2779.0;684.0;207
3;Yehia;Paper;4008.0;1616.0;18884.0;-4496.0;709.0;1008.0;309
4;Yehia;Paper;4440.0;2896.0;20376.0;-4464.0;-622.0;1226.0;412
5;Yehia;Paper;5492.0;6620.0;20204.0;-4512.0;-3056.0;3963.0;516
6;Yehia;Paper;-8044.0;7060.0;21536.0;-4480.0;-8607.0;828.0;619
7;Yehia;Paper;-1084.0;10192.0;16060.0;-4464.0;-4648.0;-2479.0;723
8;Yehia;Paper;-23900.0;4144.0;8008.0;-4496.0;-3944.0;-3142.0;825
9;Yehia;Paper;-10024.0;856.0;11376.0;-4496.0;3151.0;-209.0;929
10;Yehia;Paper;-2956.0;424.0;18852.0;-4528.0;3624.0;230.0;1032
11;Yehia;Paper;-4444.0;-148.0;16016.0;-4512.0;2003.0;483.0;1135
12;Yehia;Paper;-4828.0;-8.0;15696.0;-4480.0;1937.0;257.0;1239
