id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;-616.0;176.0;17068.0;-4528.0;2308.0;732.0;0
1;Mohammad;Paper;-352.0;156.0;17168.0;-4496.0;2216.0;451.0;103
2;Mohammad;Paper;2020.0;-32.0;17180.0;-4544.0;2895.0;-357.0;207
3;Mohammad;Paper;4552.0;-1208.0;14740.0;-4496.0;2895.0;-2871.0;310
4;Mohammad;Paper;9340.0;1420.0;23320.0;-4528.0;593.0;1027.0;413
5;Mohammad;Paper;4024.0;132.0;15808.0;-4512.0;1352.0;-625.0;516
6;Mohammad;Paper;-7808.0;1568.0;16696.0;-4528.0;4243.0;898.0;619
7;Mohammad;Paper;-7644.0;904.0;18100.0;-4544.0;2688.0;1324.0;723
8;Mohammad;Paper;-4592.0;192.0;18452.0;-4544.0;2046.0;652.0;825
9;Mohammad;Paper;-1768.0;232.0;16288.0;-4544.0;2582.0;-163.0;929
10;Mohammad;Paper;1776.0;292.0;16692.0;-4496.0;3549.0;467.0;1032
11;Mohammad;Paper;484.0;524.0;18516.0;-4528.0;2637.0;548.0;1136
12;Mohammad;Paper;-200.0;152.0;16848.0;-4544.0;2986.0;399.0;1238
13;Mohammad;Paper;244.0;744.0;18764.0;-4544.0;2270.0;232.0;1341
