id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-3376.0;2032.0;17328.0;-4512.0;2618.0;451.0;0
1;Yehia;Paper;-3712.0;1880.0;17504.0;-4480.0;2552.0;483.0;103
2;Yehia;Paper;-2056.0;2408.0;17184.0;-4496.0;2333.0;75.0;206
3;Yehia;Paper;-508.0;2648.0;17872.0;-4496.0;1725.0;440.0;310
4;Yehia;Paper;1912.0;3632.0;18572.0;-4512.0;882.0;1127.0;413
5;Yehia;Paper;-200.0;3792.0;20680.0;-4528.0;-1814.0;1851.0;516
6;Yehia;Paper;844.0;5072.0;17112.0;-4480.0;-3552.0;2700.0;619
7;Yehia;Paper;-6696.0;5068.0;17060.0;-4480.0;-6061.0;3386.0;723
8;Yehia;Paper;-924.0;6016.0;14092.0;-4496.0;-4117.0;2301.0;826
9;Yehia;Paper;-4220.0;11628.0;11904.0;-4480.0;-1140.0;1066.0;929
10;Yehia;Paper;-17180.0;4668.0;14528.0;-4512.0;-1291.0;3967.0;1032
11;Yehia;Paper;-12952.0;2792.0;16892.0;-4480.0;923.0;-613.0;1135
12;Yehia;Paper;-4348.0;2180.0;17136.0;-4496.0;2717.0;-989.0;1239
13;Yehia;Paper;-4332.0;1216.0;16188.0;-4480.0;2442.0;575.0;1342
