id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;2980.0;964.0;17632.0;-4400.0;2219.0;317.0;0
1;Assem;Paper;2652.0;808.0;17452.0;-4400.0;2514.0;248.0;103
2;Assem;Paper;2832.0;776.0;17544.0;-4384.0;2404.0;296.0;206
3;Assem;Paper;2728.0;620.0;17084.0;-4384.0;2029.0;-306.0;309
4;Assem;Paper;2796.0;596.0;16940.0;-4464.0;2128.0;5.0;413
5;Assem;Paper;3496.0;904.0;16968.0;-4448.0;2242.0;504.0;516
6;Assem;Paper;3748.0;536.0;16740.0;-4432.0;2172.0;1413.0;619
7;Assem;Paper;2464.0;648.0;18236.0;-4384.0;2958.0;-726.0;722
8;Assem;Paper;3372.0;872.0;18624.0;-4384.0;2408.0;29.0;825
9;Assem;Paper;3560.0;1024.0;17688.0;-4416.0;3268.0;-982.0;929
10;Assem;Paper;4044.0;996.0;17368.0;-4400.0;2760.0;828.0;1031
11;Assem;Paper;4308.0;1008.0;18396.0;-4416.0;2386.0;438.0;1135
12;Assem;Paper;2428.0;528.0;16952.0;-4400.0;3881.0;-496.0;1238
13;Assem;Paper;2508.0;1204.0;17196.0;-4432.0;3124.0;376.0;1341
14;Assem;Paper;1764.0;976.0;19032.0;-4400.0;4071.0;-370.0;1445
15;Assem;Paper;1872.0;912.0;18300.0;-4416.0;2377.0;-185.0;1547
16;Assem;Paper;3580.0;1312.0;17820.0;-4384.0;2037.0;-215.0;1651
17;Assem;Paper;4108.0;1096.0;17412.0;-4400.0;2361.0;-192.0;1754
18;Assem;Paper;4032.0;696.0;17136.0;-4400.0;2468.0;-188.0;1858
19;Assem;Paper;3900.0;880.0;17036.0;-4416.0;2441.0;-609.0;1961
20;Assem;Paper;4584.0;908.0;16852.0;-4416.0;2568.0;-280.0;2063
