id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;552.0;1732.0;17024.0;-4512.0;1178.0;117.0;0
1;Mohammad;Paper;-1104.0;1800.0;18052.0;-4512.0;2951.0;195.0;103
2;Mohammad;Paper;688.0;1700.0;16092.0;-4496.0;1755.0;249.0;206
3;Mohammad;Paper;4852.0;1932.0;16832.0;-4464.0;2318.0;-1347.0;309
4;Mohammad;Paper;6368.0;2928.0;18048.0;-4528.0;1884.0;-2686.0;413
5;Mohammad;Paper;8056.0;4144.0;17276.0;-4512.0;1674.0;-71.0;516
6;Mohammad;Paper;-1452.0;3648.0;12700.0;-4528.0;1351.0;2317.0;618
7;Mohammad;Paper;-5172.0;3324.0;18480.0;-4512.0;6453.0;2430.0;722
8;Mohammad;Paper;-7340.0;2600.0;19956.0;-4512.0;4321.0;2563.0;825
9;Mohammad;Paper;-5604.0;1340.0;17632.0;-4496.0;1614.0;173.0;929
10;Mohammad;Paper;1852.0;2292.0;16896.0;-4512.0;2257.0;-148.0;1031
11;Mohammad;Paper;2576.0;2544.0;18304.0;-4528.0;2418.0;-342.0;1135
12;Mohammad;Paper;688.0;1932.0;16604.0;-4512.0;1886.0;240.0;1238
13;Mohammad;Paper;60.0;2232.0;17344.0;-4496.0;2515.0;303.0;1341
