id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;1712.0;772.0;18076.0;-4400.0;2672.0;714.0;0
1;Assem;Paper;1268.0;944.0;17900.0;-4416.0;3239.0;177.0;103
2;Assem;Paper;1764.0;784.0;17680.0;-4416.0;2711.0;43.0;206
3;Assem;Paper;2804.0;952.0;16544.0;-4432.0;2458.0;637.0;310
4;Assem;Paper;4292.0;928.0;18200.0;-4416.0;2187.0;1702.0;412
5;Assem;Paper;3560.0;392.0;17748.0;-4416.0;1875.0;1163.0;516
6;Assem;Paper;2860.0;596.0;17660.0;-4400.0;1906.0;-340.0;619
7;Assem;Paper;1472.0;772.0;17424.0;-4416.0;3626.0;-1337.0;722
8;Assem;Paper;1428.0;1072.0;16688.0;-4432.0;2365.0;542.0;825
9;Assem;Paper;980.0;940.0;16680.0;-4384.0;2901.0;-267.0;928
10;Assem;Paper;2476.0;864.0;17032.0;-4400.0;2655.0;634.0;1032
11;Assem;Paper;672.0;976.0;17748.0;-4416.0;3688.0;-345.0;1135
12;Assem;Paper;-1408.0;768.0;17820.0;-4400.0;2112.0;87.0;1239
13;Assem;Paper;404.0;1168.0;18516.0;-4400.0;2055.0;-39.0;1341
14;Assem;Paper;2088.0;1108.0;17572.0;-4384.0;828.0;1709.0;1444
15;Assem;Paper;3400.0;976.0;18676.0;-4400.0;2562.0;87.0;1548
16;Assem;Paper;2108.0;500.0;16896.0;-4384.0;2592.0;178.0;1651
17;Assem;Paper;1804.0;720.0;17148.0;-4384.0;2248.0;127.0;1754
