id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;2680.0;644.0;17252.0;-4400.0;2364.0;-4.0;0
1;Assem;Paper;3376.0;788.0;17316.0;-4384.0;2545.0;276.0;104
2;Assem;Paper;3500.0;776.0;17600.0;-4400.0;2661.0;230.0;206
3;Assem;Paper;3488.0;720.0;17012.0;-4384.0;2324.0;435.0;310
4;Assem;Paper;3344.0;872.0;17532.0;-4416.0;2478.0;40.0;413
5;Assem;Paper;4104.0;640.0;16548.0;-4416.0;2343.0;414.0;516
6;Assem;Paper;3784.0;284.0;16808.0;-4400.0;2486.0;-117.0;619
7;Assem;Paper;3436.0;308.0;17540.0;-4400.0;2662.0;-764.0;722
8;Assem;Paper;3704.0;668.0;16956.0;-4416.0;2986.0;-990.0;826
9;Assem;Paper;4264.0;1132.0;17164.0;-4400.0;2258.0;-769.0;929
10;Assem;Paper;5544.0;1112.0;18280.0;-4416.0;3322.0;-1652.0;1032
11;Assem;Paper;6452.0;1392.0;17608.0;-4432.0;1154.0;1602.0;1135
12;Assem;Paper;2536.0;672.0;14148.0;-4416.0;890.0;3017.0;1238
13;Assem;Paper;2216.0;1368.0;17104.0;-4416.0;4238.0;-66.0;1342
14;Assem;Paper;768.0;1128.0;18060.0;-4416.0;1478.0;2294.0;1445
15;Assem;Paper;112.0;76.0;17920.0;-4368.0;3223.0;772.0;1549
16;Assem;Paper;2664.0;256.0;18708.0;-4416.0;1425.0;251.0;1651
17;Assem;Paper;3476.0;144.0;17056.0;-4432.0;2396.0;73.0;1754
18;Assem;Paper;3480.0;456.0;17428.0;-4416.0;2701.0;-131.0;1858
19;Assem;Paper;3988.0;604.0;16744.0;-4384.0;3235.0;96.0;1961
20;Assem;Paper;2788.0;588.0;18316.0;-4400.0;2346.0;189.0;2064
