id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;2652.0;612.0;17868.0;-4400.0;2236.0;110.0;0
1;Assem;Paper;2616.0;504.0;17788.0;-4448.0;2342.0;-161.0;103
2;Assem;Paper;2600.0;344.0;17228.0;-4416.0;2069.0;-196.0;206
3;Assem;Paper;4064.0;840.0;17676.0;-4400.0;2242.0;595.0;309
4;Assem;Paper;4272.0;464.0;17328.0;-4432.0;2137.0;1703.0;413
5;Assem;Paper;2104.0;-216.0;16568.0;-4416.0;2273.0;610.0;516
6;Assem;Paper;2272.0;-24.0;17512.0;-4416.0;2542.0;920.0;618
7;Assem;Paper;2100.0;-84.0;17092.0;-4432.0;2264.0;-756.0;722
8;Assem;Paper;3408.0;140.0;17224.0;-4384.0;3042.0;-1875.0;825
9;Assem;Paper;3680.0;272.0;16440.0;-4416.0;3736.0;-1565.0;929
10;Assem;Paper;4320.0;924.0;16412.0;-4432.0;3503.0;-84.0;1032
11;Assem;Paper;4244.0;896.0;17880.0;-4416.0;3672.0;1651.0;1135
12;Assem;Paper;2860.0;924.0;17880.0;-4432.0;4133.0;382.0;1238
13;Assem;Paper;3160.0;1176.0;16968.0;-4448.0;3033.0;69.0;1341
14;Assem;Paper;3500.0;1356.0;18100.0;-4400.0;2749.0;-483.0;1445
15;Assem;Paper;1220.0;1056.0;17304.0;-4416.0;2710.0;-62.0;1547
16;Assem;Paper;3488.0;1132.0;17784.0;-4416.0;2310.0;430.0;1651
17;Assem;Paper;4208.0;1224.0;17524.0;-4400.0;2687.0;273.0;1754
18;Assem;Paper;3524.0;792.0;17504.0;-4432.0;2431.0;169.0;1858
