id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-1316.0;2140.0;17072.0;-4496.0;2487.0;-429.0;0
1;Yehia;Paper;-2504.0;2136.0;17192.0;-4480.0;2869.0;85.0;104
2;Yehia;Paper;-2052.0;1960.0;17432.0;-4496.0;2750.0;584.0;207
3;Yehia;Paper;-600.0;2160.0;17668.0;-4464.0;2042.0;879.0;310
4;Yehia;Paper;2712.0;3484.0;17520.0;-4480.0;852.0;995.0;413
5;Yehia;Paper;2864.0;4628.0;20096.0;-4480.0;-349.0;2146.0;517
6;Yehia;Paper;1724.0;5880.0;18428.0;-4496.0;-1760.0;879.0;620
7;Yehia;Paper;-1788.0;6408.0;14848.0;-4496.0;-2197.0;3515.0;722
8;Yehia;Paper;-4748.0;7620.0;16640.0;-4512.0;-3553.0;-93.0;826
9;Yehia;Paper;-2932.0;6688.0;14748.0;-4512.0;-1533.0;2800.0;929
10;Yehia;Paper;-4924.0;6356.0;17084.0;-4544.0;-109.0;35.0;1033
11;Yehia;Paper;-7420.0;3356.0;14824.0;-4480.0;-1423.0;-299.0;1136
12;Yehia;Paper;9416.0;2828.0;19000.0;-4512.0;2017.0;-839.0;1239
13;Yehia;Paper;-652.0;564.0;18112.0;-4496.0;2496.0;-171.0;1342
14;Yehia;Paper;-1504.0;-128.0;18368.0;-4480.0;3031.0;923.0;1445
