id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;1748.0;864.0;17532.0;-4416.0;2646.0;600.0;0
1;Assem;Paper;1500.0;768.0;17344.0;-4400.0;2202.0;631.0;103
2;Assem;Paper;1576.0;1068.0;17964.0;-4416.0;2443.0;339.0;206
3;Assem;Paper;1132.0;1052.0;17604.0;-4416.0;2432.0;489.0;310
4;Assem;Paper;1712.0;1204.0;17440.0;-4416.0;2433.0;351.0;413
5;Assem;Paper;1112.0;880.0;17296.0;-4400.0;2532.0;-52.0;516
6;Assem;Paper;3388.0;960.0;17020.0;-4416.0;2097.0;500.0;619
7;Assem;Paper;3340.0;820.0;16588.0;-4384.0;1462.0;-658.0;722
8;Assem;Paper;4244.0;1020.0;16592.0;-4400.0;4103.0;-1762.0;826
9;Assem;Paper;-832.0;1120.0;16648.0;-4400.0;4083.0;-830.0;929
10;Assem;Paper;-912.0;1292.0;15368.0;-4384.0;2685.0;-753.0;1033
11;Assem;Paper;3876.0;1820.0;17644.0;-4384.0;2335.0;291.0;1135
12;Assem;Paper;2884.0;2560.0;19260.0;-4400.0;3429.0;-1206.0;1238
13;Assem;Paper;228.0;2124.0;17540.0;-4416.0;3921.0;-494.0;1342
14;Assem;Paper;-1224.0;1740.0;17156.0;-4432.0;3402.0;105.0;1445
15;Assem;Paper;-504.0;1660.0;15896.0;-4432.0;2892.0;966.0;1549
16;Assem;Paper;1096.0;1968.0;16884.0;-4416.0;1916.0;655.0;1651
17;Assem;Paper;3268.0;2036.0;18916.0;-4416.0;2172.0;-6.0;1754
18;Assem;Paper;3008.0;1684.0;16704.0;-4432.0;1851.0;155.0;1858
19;Assem;Paper;2328.0;1732.0;17224.0;-4416.0;1933.0;-170.0;1961
