id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;304.0;592.0;18140.0;-4416.0;2125.0;150.0;0
1;Assem;Paper;744.0;456.0;17168.0;-4416.0;2396.0;-150.0;103
2;Assem;Paper;1820.0;620.0;16956.0;-4400.0;2302.0;110.0;207
3;Assem;Paper;2200.0;456.0;16880.0;-4384.0;2409.0;60.0;310
4;Assem;Paper;3900.0;392.0;17264.0;-4416.0;2319.0;-299.0;412
5;Assem;Paper;2276.0;124.0;19124.0;-4432.0;2301.0;-1224.0;516
6;Assem;Paper;2892.0;756.0;16560.0;-4416.0;2825.0;-2138.0;619
7;Assem;Paper;1348.0;684.0;16016.0;-4400.0;1847.0;-46.0;723
8;Assem;Paper;2316.0;328.0;15396.0;-4400.0;3445.0;-2293.0;826
9;Assem;Paper;1580.0;500.0;17788.0;-4432.0;2489.0;-1326.0;928
10;Assem;Paper;3016.0;404.0;17372.0;-4416.0;2700.0;-737.0;1032
11;Assem;Paper;1284.0;904.0;17944.0;-4416.0;3761.0;-1051.0;1135
12;Assem;Paper;1556.0;772.0;17796.0;-4400.0;2819.0;-296.0;1239
13;Assem;Paper;2292.0;640.0;17524.0;-4432.0;1959.0;23.0;1342
14;Assem;Paper;2748.0;588.0;18108.0;-4416.0;2653.0;-355.0;1445
15;Assem;Paper;3256.0;492.0;18140.0;-4432.0;2283.0;-87.0;1548
16;Assem;Paper;3780.0;440.0;17396.0;-4384.0;2671.0;-448.0;1651
