id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;1268.0;-3276.0;18172.0;-4480.0;2406.0;-291.0;0
1;Mohammad;Scissors;452.0;-3104.0;18252.0;-4496.0;2412.0;-871.0;104
2;Mohammad;Scissors;2604.0;-3448.0;14396.0;-4480.0;2911.0;-336.0;207
3;Mohammad;Scissors;1676.0;-2772.0;12868.0;-4480.0;3842.0;-407.0;311
4;Mohammad;Scissors;1412.0;-2432.0;15228.0;-4480.0;5191.0;-366.0;413
5;Mohammad;Scissors;1384.0;-992.0;18124.0;-4512.0;4872.0;-974.0;516
6;Mohammad;Scissors;2896.0;-892.0;14164.0;-4496.0;7028.0;1230.0;620
7;Mohammad;Scissors;6376.0;288.0;16688.0;-4448.0;6003.0;1352.0;723
8;Mohammad;Scissors;948.0;2028.0;15756.0;-4496.0;4042.0;1478.0;826
9;Mohammad;Scissors;188.0;2464.0;17592.0;-4448.0;7977.0;-316.0;929
10;Mohammad;Scissors;4372.0;2736.0;21032.0;-4464.0;6469.0;569.0;1033
11;Mohammad;Scissors;3096.0;2844.0;24224.0;-4448.0;3824.0;-2316.0;1135
12;Mohammad;Scissors;660.0;3592.0;22656.0;-4464.0;-527.0;85.0;1238
13;Mohammad;Scissors;1368.0;1684.0;15216.0;-4464.0;-435.0;91.0;1342
14;Mohammad;Scissors;2044.0;1828.0;15468.0;-4480.0;3478.0;384.0;1445
