id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;-5068.0;-2980.0;16820.0;-4416.0;2799.0;444.0;0
1;Assem;Scissors;-4524.0;-3232.0;15976.0;-4416.0;2020.0;835.0;103
2;Assem;Scissors;-4936.0;-2360.0;17672.0;-4448.0;2053.0;3152.0;206
3;Assem;Scissors;-3784.0;-2680.0;12564.0;-4416.0;1770.0;15523.0;310
4;Assem;Scissors;-6952.0;-3676.0;13180.0;-4416.0;4614.0;17862.0;413
5;Assem;Scissors;-13320.0;-3028.0;6084.0;-4416.0;11745.0;32767.0;516
6;Assem;Scissors;-14192.0;-1760.0;12404.0;-4416.0;4285.0;7454.0;620
7;Assem;Scissors;-13320.0;-1812.0;1160.0;-4416.0;-5609.0;28159.0;722
8;Assem;Scissors;-17360.0;-4240.0;-8684.0;-4400.0;-1886.0;7716.0;826
9;Assem;Scissors;-11548.0;-4184.0;-2868.0;-4432.0;3786.0;10863.0;929
10;Assem;Scissors;-13532.0;-3360.0;-7140.0;-4432.0;3911.0;16991.0;1033
11;Assem;Scissors;-6668.0;-2808.0;-12132.0;-4400.0;-1394.0;9731.0;1136
12;Assem;Scissors;-12496.0;-2264.0;-13180.0;-4432.0;489.0;9750.0;1239
13;Assem;Scissors;-9652.0;-1156.0;-15248.0;-4432.0;281.0;5974.0;1343
14;Assem;Scissors;-8048.0;-1060.0;-12372.0;-4432.0;-1693.0;4405.0;1445
15;Assem;Scissors;-5824.0;-200.0;-20236.0;-4432.0;-309.0;5950.0;1549
16;Assem;Scissors;-3900.0;-132.0;-13156.0;-4432.0;3576.0;5327.0;1652
17;Assem;Scissors;-4988.0;188.0;-16396.0;-4432.0;464.0;-247.0;1755
18;Assem;Scissors;-4108.0;420.0;-16360.0;-4416.0;3098.0;1225.0;1859
19;Assem;Scissors;-3184.0;372.0;-15664.0;-4448.0;2508.0;64.0;1961
