id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;2176.0;-1380.0;14968.0;-4400.0;2373.0;229.0;0
1;Assem;Scissors;1960.0;-1012.0;15272.0;-4432.0;4191.0;31.0;103
2;Assem;Scissors;2004.0;-396.0;16808.0;-4384.0;3857.0;389.0;207
3;Assem;Scissors;2864.0;-704.0;17168.0;-4400.0;3995.0;883.0;310
4;Assem;Scissors;4320.0;-60.0;16912.0;-4432.0;4532.0;404.0;413
5;Assem;Scissors;1736.0;636.0;19420.0;-4416.0;5121.0;57.0;516
6;Assem;Scissors;796.0;1068.0;17580.0;-4432.0;4422.0;65.0;619
7;Assem;Scissors;2960.0;1712.0;17912.0;-4416.0;3321.0;1044.0;723
8;Assem;Scissors;1400.0;1952.0;17416.0;-4400.0;1475.0;1212.0;825
9;Assem;Scissors;4168.0;1896.0;17484.0;-4416.0;3222.0;-113.0;929
10;Assem;Scissors;2032.0;1876.0;18240.0;-4416.0;4227.0;402.0;1032
11;Assem;Scissors;2900.0;2276.0;17492.0;-4400.0;3786.0;-741.0;1135
12;Assem;Scissors;2152.0;3028.0;17372.0;-4400.0;4292.0;668.0;1239
13;Assem;Scissors;1272.0;2760.0;15580.0;-4448.0;4384.0;564.0;1341
14;Assem;Scissors;2384.0;3268.0;19464.0;-4400.0;2940.0;-178.0;1445
15;Assem;Scissors;1940.0;3688.0;17632.0;-4448.0;4516.0;11.0;1548
16;Assem;Scissors;1740.0;3888.0;17700.0;-4400.0;2196.0;734.0;1652
