id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;14668.0;-3968.0;7356.0;-4432.0;1861.0;285.0;0
1;Assem;Scissors;15224.0;-3476.0;8104.0;-4416.0;2744.0;1067.0;103
2;Assem;Scissors;15504.0;-3276.0;9052.0;-4416.0;2706.0;622.0;207
3;Assem;Scissors;13288.0;-3708.0;8672.0;-4448.0;2208.0;1952.0;309
4;Assem;Scissors;15592.0;-3320.0;9888.0;-4432.0;166.0;6549.0;413
5;Assem;Scissors;12312.0;-3948.0;9848.0;-4416.0;-1339.0;15039.0;516
6;Assem;Scissors;10744.0;-5220.0;9768.0;-4448.0;4016.0;9171.0;619
7;Assem;Scissors;7436.0;-4652.0;12328.0;-4432.0;4887.0;10536.0;723
8;Assem;Scissors;5992.0;-3836.0;15316.0;-4416.0;3075.0;10317.0;826
9;Assem;Scissors;6748.0;-3324.0;17328.0;-4416.0;4087.0;8065.0;929
10;Assem;Scissors;6780.0;-3716.0;12340.0;-4416.0;5250.0;4979.0;1032
11;Assem;Scissors;5232.0;-1740.0;15544.0;-4432.0;4174.0;5908.0;1136
12;Assem;Scissors;1536.0;-1628.0;16356.0;-4400.0;6956.0;4363.0;1239
13;Assem;Scissors;1740.0;-456.0;18128.0;-4416.0;5724.0;180.0;1342
14;Assem;Scissors;5652.0;332.0;17884.0;-4416.0;5187.0;442.0;1445
15;Assem;Scissors;3304.0;868.0;16556.0;-4432.0;5961.0;1807.0;1548
16;Assem;Scissors;1120.0;1748.0;16956.0;-4416.0;5472.0;1246.0;1652
17;Assem;Scissors;656.0;2252.0;18440.0;-4416.0;7803.0;194.0;1755
18;Assem;Scissors;2388.0;3424.0;20348.0;-4400.0;4153.0;611.0;1859
19;Assem;Scissors;-2748.0;3108.0;17312.0;-4448.0;1464.0;818.0;1961
