id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;768.0;-3496.0;15708.0;-4464.0;2137.0;-865.0;0
1;Mohammad;Scissors;-128.0;-3528.0;15968.0;-4464.0;2667.0;-489.0;104
2;Mohammad;Scissors;944.0;-2740.0;18444.0;-4480.0;2759.0;-804.0;206
3;Mohammad;Scissors;612.0;-2768.0;14420.0;-4496.0;3380.0;-542.0;310
4;Mohammad;Scissors;776.0;-2072.0;15152.0;-4480.0;4386.0;-1520.0;413
5;Mohammad;Scissors;1136.0;-1928.0;16712.0;-4496.0;2925.0;-1827.0;517
6;Mohammad;Scissors;2392.0;-1408.0;13364.0;-4480.0;104.0;-2969.0;619
7;Mohammad;Scissors;3284.0;-1720.0;14236.0;-4496.0;4253.0;-181.0;722
8;Mohammad;Scissors;992.0;-220.0;15800.0;-4464.0;4957.0;655.0;826
9;Mohammad;Scissors;-1088.0;1380.0;16204.0;-4464.0;6219.0;-483.0;929
10;Mohammad;Scissors;6136.0;676.0;18220.0;-4512.0;8070.0;1084.0;1032
11;Mohammad;Scissors;2844.0;1436.0;19328.0;-4480.0;2709.0;-436.0;1135
12;Mohammad;Scissors;2764.0;1204.0;19112.0;-4496.0;4858.0;1160.0;1238
13;Mohammad;Scissors;2544.0;2096.0;21644.0;-4464.0;5306.0;-524.0;1342
14;Mohammad;Scissors;1488.0;2504.0;19252.0;-4480.0;1094.0;766.0;1444
