id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;628.0;-3236.0;17432.0;-4480.0;3262.0;93.0;0
1;Mohammad;Scissors;-660.0;-3056.0;16012.0;-4480.0;1408.0;-157.0;104
2;Mohammad;Scissors;888.0;-3604.0;16120.0;-4480.0;2368.0;544.0;207
3;Mohammad;Scissors;-1096.0;-3172.0;12988.0;-4512.0;4268.0;-937.0;311
4;Mohammad;Scissors;1256.0;-2960.0;16032.0;-4464.0;5534.0;-1793.0;413
5;Mohammad;Scissors;-1148.0;-584.0;18924.0;-4512.0;5000.0;-1465.0;516
6;Mohammad;Scissors;-1660.0;312.0;20892.0;-4480.0;4952.0;784.0;620
7;Mohammad;Scissors;2084.0;-1144.0;15820.0;-4496.0;3753.0;1697.0;723
8;Mohammad;Scissors;1392.0;560.0;14076.0;-4448.0;7065.0;2040.0;826
9;Mohammad;Scissors;1256.0;2812.0;20316.0;-4480.0;7947.0;-1578.0;929
10;Mohammad;Scissors;1976.0;3284.0;19336.0;-4480.0;3507.0;-1086.0;1033
11;Mohammad;Scissors;3440.0;2396.0;22020.0;-4512.0;3116.0;-818.0;1136
12;Mohammad;Scissors;1544.0;2160.0;22696.0;-4464.0;1419.0;1540.0;1238
13;Mohammad;Scissors;2528.0;1108.0;17600.0;-4448.0;2638.0;1183.0;1342
