id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;696.0;-3776.0;-16088.0;-4464.0;2018.0;624.0;0
1;Yehia;Scissors;652.0;-3616.0;-15932.0;-4464.0;1743.0;147.0;103
2;Yehia;Scissors;212.0;-3764.0;-17076.0;-4480.0;2353.0;579.0;207
3;Yehia;Scissors;-112.0;-3676.0;-16536.0;-4528.0;2083.0;370.0;310
4;Yehia;Scissors;-228.0;-2552.0;-10344.0;-4480.0;354.0;-346.0;414
5;Yehia;Scissors;-640.0;-236.0;-6120.0;-4464.0;-5364.0;-107.0;516
6;Yehia;Scissors;432.0;1464.0;-14944.0;-4480.0;-7406.0;-608.0;619
7;Yehia;Scissors;-1768.0;3424.0;-15056.0;-4464.0;-6682.0;-1240.0;723
8;Yehia;Scissors;-696.0;4856.0;-22088.0;-4496.0;-5917.0;-3821.0;826
9;Yehia;Scissors;-724.0;7152.0;-14144.0;-4480.0;-2652.0;-3575.0;930
10;Yehia;Scissors;-1188.0;7616.0;-17832.0;-4512.0;-4084.0;-1493.0;1033
11;Yehia;Scissors;-1040.0;7964.0;-14540.0;-4496.0;-1579.0;-1471.0;1135
12;Yehia;Scissors;-3316.0;6984.0;-14356.0;-4464.0;2028.0;-980.0;1239
13;Yehia;Scissors;-1820.0;7524.0;-13168.0;-4496.0;1448.0;-1174.0;1342
14;Yehia;Scissors;-2232.0;7272.0;-13488.0;-4480.0;2291.0;-208.0;1446
