id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;2268.0;-3636.0;15576.0;-4448.0;1218.0;902.0;0
1;Assem;Scissors;2580.0;-3744.0;17588.0;-4432.0;2113.0;-147.0;104
2;Assem;Scissors;2132.0;-4088.0;15972.0;-4400.0;1073.0;10460.0;207
3;Assem;Scissors;-1772.0;-3164.0;14756.0;-4400.0;5294.0;12797.0;311
4;Assem;Scissors;-3412.0;-2556.0;18964.0;-4416.0;3432.0;13480.0;414
5;Assem;Scissors;-5732.0;-2684.0;12760.0;-4448.0;3240.0;14778.0;516
6;Assem;Scissors;-7912.0;-2268.0;11004.0;-4416.0;4609.0;7565.0;620
7;Assem;Scissors;-13824.0;-2168.0;10152.0;-4416.0;5303.0;7647.0;723
8;Assem;Scissors;-14212.0;-2020.0;8736.0;-4400.0;3428.0;6518.0;827
9;Assem;Scissors;-11232.0;-1912.0;9536.0;-4432.0;4804.0;4380.0;930
10;Assem;Scissors;-14140.0;-860.0;10456.0;-4448.0;4695.0;6991.0;1034
11;Assem;Scissors;-16172.0;176.0;5340.0;-4416.0;4754.0;2022.0;1136
12;Assem;Scissors;-17428.0;-184.0;5628.0;-4384.0;3572.0;2285.0;1239
13;Assem;Scissors;-16856.0;1036.0;8332.0;-4432.0;3781.0;3293.0;1343
14;Assem;Scissors;-14492.0;768.0;4620.0;-4400.0;1612.0;2453.0;1446
15;Assem;Scissors;-16804.0;1652.0;5360.0;-4384.0;2153.0;2301.0;1550
16;Assem;Scissors;-16432.0;1928.0;5816.0;-4416.0;1700.0;1919.0;1653
17;Assem;Scissors;-14728.0;1148.0;3236.0;-4432.0;586.0;-202.0;1755
18;Assem;Scissors;-16920.0;1740.0;4104.0;-4432.0;2667.0;497.0;1859
19;Assem;Scissors;-14540.0;1848.0;5904.0;-4416.0;1817.0;-47.0;1962
