id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;16.0;-3084.0;18760.0;-4448.0;1976.0;-813.0;0
1;Mohammad;Scissors;496.0;-3852.0;14420.0;-4464.0;3138.0;-144.0;103
2;Mohammad;Scissors;2956.0;-3756.0;13536.0;-4480.0;3673.0;-2041.0;206
3;Mohammad;Scissors;1196.0;-2188.0;16236.0;-4480.0;2186.0;-1869.0;310
4;Mohammad;Scissors;-124.0;-2232.0;16008.0;-4464.0;5786.0;-47.0;412
5;Mohammad;Scissors;1896.0;-1608.0;19088.0;-4480.0;6719.0;1387.0;516
6;Mohammad;Scissors;1704.0;-132.0;18268.0;-4464.0;6114.0;1571.0;619
7;Mohammad;Scissors;2560.0;144.0;18572.0;-4480.0;6530.0;1588.0;723
8;Mohammad;Scissors;1444.0;1428.0;17164.0;-4512.0;4614.0;-1488.0;825
9;Mohammad;Scissors;3912.0;2048.0;20428.0;-4512.0;4970.0;988.0;928
10;Mohammad;Scissors;1080.0;2208.0;17616.0;-4464.0;4359.0;-458.0;1032
11;Mohammad;Scissors;528.0;2764.0;18408.0;-4496.0;6067.0;3821.0;1135
12;Mohammad;Scissors;1852.0;2284.0;21372.0;-4480.0;3832.0;-960.0;1238
13;Mohammad;Scissors;-636.0;2856.0;21188.0;-4496.0;2799.0;-472.0;1341
14;Mohammad;Scissors;940.0;2672.0;19168.0;-4448.0;1183.0;264.0;1445
