id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;484.0;-1852.0;17804.0;-4416.0;2594.0;81.0;0
1;Assem;Scissors;1020.0;-2232.0;16456.0;-4432.0;2199.0;259.0;102
2;Assem;Scissors;772.0;-1984.0;17940.0;-4432.0;1965.0;491.0;206
3;Assem;Scissors;1132.0;-2256.0;17568.0;-4448.0;2293.0;170.0;309
4;Assem;Scissors;264.0;-2196.0;17232.0;-4432.0;2668.0;42.0;413
5;Assem;Scissors;1132.0;-2004.0;16904.0;-4416.0;2102.0;85.0;516
6;Assem;Scissors;488.0;-2176.0;14164.0;-4448.0;2467.0;137.0;618
7;Assem;Scissors;240.0;-1112.0;14928.0;-4432.0;4569.0;1192.0;722
8;Assem;Scissors;-1260.0;-2064.0;16320.0;-4432.0;4496.0;189.0;825
9;Assem;Scissors;1112.0;-2040.0;17608.0;-4432.0;5081.0;-42.0;929
10;Assem;Scissors;80.0;-228.0;17400.0;-4416.0;7317.0;-722.0;1032
11;Assem;Scissors;2916.0;1348.0;17440.0;-4448.0;5637.0;241.0;1134
12;Assem;Scissors;780.0;2308.0;20812.0;-4432.0;5775.0;-915.0;1238
13;Assem;Scissors;188.0;2520.0;17448.0;-4432.0;2997.0;937.0;1341
14;Assem;Scissors;1652.0;2468.0;20168.0;-4416.0;3815.0;868.0;1445
15;Assem;Scissors;924.0;2332.0;18460.0;-4448.0;1107.0;1043.0;1547
16;Assem;Scissors;208.0;1732.0;16496.0;-4432.0;1408.0;1094.0;1651
17;Assem;Scissors;700.0;1396.0;16628.0;-4400.0;4107.0;547.0;1754
18;Assem;Scissors;336.0;1948.0;17356.0;-4448.0;4312.0;325.0;1857
19;Assem;Scissors;232.0;2532.0;18784.0;-4432.0;3954.0;-543.0;1961
