id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;716.0;-1784.0;17340.0;-4432.0;1414.0;427.0;0
1;Assem;Scissors;764.0;-1976.0;17632.0;-4432.0;2303.0;88.0;103
2;Assem;Scissors;1004.0;-2068.0;16228.0;-4448.0;2441.0;203.0;206
3;Assem;Scissors;360.0;-1800.0;18408.0;-4448.0;2835.0;359.0;309
4;Assem;Scissors;1240.0;-1512.0;17972.0;-4448.0;2419.0;113.0;413
5;Assem;Scissors;1728.0;-1724.0;16512.0;-4464.0;1765.0;-960.0;516
6;Assem;Scissors;2228.0;-1568.0;14720.0;-4432.0;4287.0;-5192.0;618
7;Assem;Scissors;3964.0;-1232.0;16720.0;-4432.0;4579.0;-14450.0;722
8;Assem;Scissors;3312.0;-1732.0;14108.0;-4400.0;-937.0;-16785.0;825
9;Assem;Scissors;7572.0;-2020.0;12664.0;-4400.0;3296.0;-12208.0;929
10;Assem;Scissors;11772.0;932.0;11676.0;-4400.0;1437.0;-9314.0;1032
11;Assem;Scissors;15556.0;-1996.0;11848.0;-4432.0;508.0;-13416.0;1136
12;Assem;Scissors;13456.0;-1152.0;7984.0;-4448.0;926.0;-8038.0;1239
13;Assem;Scissors;17628.0;868.0;7272.0;-4432.0;872.0;-5497.0;1341
14;Assem;Scissors;17112.0;-232.0;3124.0;-4448.0;3249.0;-4539.0;1445
15;Assem;Scissors;18008.0;-144.0;5288.0;-4448.0;4253.0;-2908.0;1548
16;Assem;Scissors;16208.0;-8.0;2744.0;-4416.0;956.0;-1385.0;1652
17;Assem;Scissors;16528.0;624.0;4172.0;-4432.0;3886.0;-1001.0;1754
18;Assem;Scissors;15904.0;540.0;4288.0;-4448.0;2126.0;207.0;1857
19;Assem;Scissors;17592.0;840.0;2888.0;-4448.0;2238.0;320.0;1961
20;Assem;Scissors;18588.0;1076.0;2640.0;-4432.0;2329.0;300.0;2064
