id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;1200.0;-3776.0;15932.0;-4480.0;4173.0;-8.0;0
1;Mohammad;Scissors;2556.0;-3396.0;15964.0;-4496.0;2312.0;-447.0;102
2;Mohammad;Scissors;-1540.0;-2580.0;16212.0;-4448.0;1877.0;-2010.0;205
3;Mohammad;Scissors;1004.0;-3004.0;16288.0;-4464.0;4401.0;-781.0;309
4;Mohammad;Scissors;2072.0;-1896.0;16724.0;-4480.0;6486.0;147.0;412
5;Mohammad;Scissors;764.0;-1416.0;12736.0;-4464.0;3680.0;-126.0;515
6;Mohammad;Scissors;1640.0;-636.0;18732.0;-4480.0;3603.0;-1861.0;618
7;Mohammad;Scissors;3880.0;-652.0;15064.0;-4480.0;9398.0;188.0;722
8;Mohammad;Scissors;1048.0;984.0;15120.0;-4512.0;9729.0;-3044.0;825
9;Mohammad;Scissors;528.0;2600.0;25072.0;-4512.0;7407.0;1012.0;927
10;Mohammad;Scissors;1724.0;2832.0;25840.0;-4512.0;3043.0;-1065.0;1031
11;Mohammad;Scissors;1456.0;2252.0;21940.0;-4496.0;825.0;659.0;1134
12;Mohammad;Scissors;1740.0;1304.0;14880.0;-4448.0;593.0;-173.0;1237
13;Mohammad;Scissors;1048.0;1592.0;17644.0;-4496.0;2677.0;616.0;1340
