id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-732.0;-4848.0;-15448.0;-4528.0;1741.0;244.0;0
1;Yehia;Scissors;-1428.0;-4792.0;-14728.0;-4480.0;2513.0;13.0;102
2;Yehia;Scissors;196.0;-4388.0;-13144.0;-4480.0;2064.0;615.0;206
3;Yehia;Scissors;-1048.0;-3716.0;-10552.0;-4496.0;1165.0;276.0;309
4;Yehia;Scissors;396.0;-3548.0;-13008.0;-4496.0;-3494.0;-1448.0;412
5;Yehia;Scissors;-836.0;-320.0;-11748.0;-4480.0;-8423.0;-256.0;516
6;Yehia;Scissors;-2872.0;2064.0;-8748.0;-4496.0;-7646.0;945.0;618
7;Yehia;Scissors;-3328.0;4560.0;-18488.0;-4464.0;-11094.0;311.0;722
8;Yehia;Scissors;-184.0;6284.0;-20996.0;-4480.0;-5397.0;-434.0;825
9;Yehia;Scissors;-308.0;7256.0;-14004.0;-4480.0;-4002.0;-588.0;928
10;Yehia;Scissors;-2716.0;8696.0;-18088.0;-4464.0;-3632.0;-390.0;1032
11;Yehia;Scissors;-968.0;8452.0;-17268.0;-4464.0;1683.0;570.0;1135
12;Yehia;Scissors;-1520.0;8488.0;-13320.0;-4480.0;3333.0;-834.0;1238
13;Yehia;Scissors;-2352.0;8712.0;-11708.0;-4496.0;2350.0;-609.0;1341
14;Yehia;Scissors;-1784.0;8664.0;-12176.0;-4480.0;2887.0;-15.0;1445
15;Yehia;Scissors;-2152.0;8596.0;-12388.0;-4480.0;2854.0;163.0;1548
