id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;1264.0;-2152.0;18108.0;-4432.0;2423.0;13.0;0
1;Assem;Scissors;216.0;-2548.0;13732.0;-4416.0;2682.0;410.0;104
2;Assem;Scissors;296.0;-1700.0;14292.0;-4464.0;4045.0;618.0;206
3;Assem;Scissors;2732.0;-1224.0;15612.0;-4432.0;4965.0;1206.0;310
4;Assem;Scissors;272.0;-920.0;18600.0;-4448.0;4658.0;1.0;413
5;Assem;Scissors;684.0;-264.0;19304.0;-4448.0;4837.0;335.0;517
6;Assem;Scissors;972.0;588.0;19092.0;-4416.0;3293.0;264.0;619
7;Assem;Scissors;1148.0;1052.0;17420.0;-4400.0;4423.0;655.0;722
8;Assem;Scissors;92.0;1060.0;17900.0;-4400.0;4721.0;717.0;826
9;Assem;Scissors;1124.0;1692.0;18696.0;-4384.0;4582.0;-156.0;929
10;Assem;Scissors;2048.0;1612.0;19248.0;-4432.0;2124.0;-758.0;1033
11;Assem;Scissors;1884.0;2200.0;18736.0;-4448.0;4415.0;-930.0;1135
12;Assem;Scissors;844.0;2088.0;17468.0;-4416.0;2638.0;459.0;1239
13;Assem;Scissors;988.0;2136.0;17152.0;-4400.0;3444.0;49.0;1342
14;Assem;Scissors;972.0;2432.0;17576.0;-4432.0;3513.0;687.0;1445
15;Assem;Scissors;-400.0;2872.0;17060.0;-4432.0;2855.0;-301.0;1548
16;Assem;Scissors;956.0;3056.0;16996.0;-4416.0;3280.0;434.0;1651
17;Assem;Scissors;1448.0;3080.0;17968.0;-4416.0;4075.0;-418.0;1755
18;Assem;Scissors;1956.0;3460.0;19856.0;-4448.0;2722.0;67.0;1858
19;Assem;Scissors;1884.0;3904.0;21104.0;-4432.0;693.0;-428.0;1961
20;Assem;Scissors;2740.0;3188.0;17260.0;-4448.0;471.0;672.0;2064
21;Assem;Scissors;1604.0;2768.0;20556.0;-4432.0;2306.0;574.0;2167
