id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Scissors;600.0;-3488.0;17100.0;-4464.0;4056.0;2.0;0
1;Mohammad;Scissors;2044.0;-3456.0;17924.0;-4480.0;2568.0;16.0;103
2;Mohammad;Scissors;932.0;-2884.0;18760.0;-4496.0;2246.0;181.0;207
3;Mohammad;Scissors;1108.0;-2952.0;14804.0;-4448.0;2601.0;821.0;310
4;Mohammad;Scissors;-1568.0;-2344.0;11300.0;-4496.0;5207.0;1521.0;413
5;Mohammad;Scissors;1444.0;-2744.0;12596.0;-4480.0;3138.0;880.0;516
6;Mohammad;Scissors;-288.0;-1668.0;15600.0;-4464.0;9342.0;774.0;619
7;Mohammad;Scissors;1520.0;1260.0;22020.0;-4464.0;9604.0;-959.0;723
8;Mohammad;Scissors;1140.0;1760.0;20884.0;-4512.0;7573.0;-2948.0;825
9;Mohammad;Scissors;1852.0;1780.0;23056.0;-4464.0;5192.0;-3512.0;929
10;Mohammad;Scissors;2944.0;2932.0;26184.0;-4480.0;5415.0;-1668.0;1032
11;Mohammad;Scissors;2928.0;2324.0;20072.0;-4480.0;2617.0;-1608.0;1136
12;Mohammad;Scissors;2332.0;1908.0;18692.0;-4496.0;499.0;545.0;1238
13;Mohammad;Scissors;1600.0;1580.0;15624.0;-4480.0;2418.0;697.0;1341
14;Mohammad;Scissors;1360.0;1844.0;16832.0;-4464.0;2866.0;762.0;1445
15;Mohammad;Scissors;1668.0;1848.0;17864.0;-4480.0;2586.0;919.0;1548
