id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;-1884.0;-1196.0;18272.0;-4400.0;1102.0;1950.0;0
1;Assem;Scissors;-1880.0;-1864.0;18068.0;-4400.0;1635.0;1600.0;103
2;Assem;Scissors;-2220.0;-1828.0;16976.0;-4416.0;1764.0;107.0;207
3;Assem;Scissors;-2156.0;-1484.0;17356.0;-4416.0;2472.0;366.0;310
4;Assem;Scissors;-2780.0;-2000.0;16196.0;-4432.0;1884.0;773.0;413
5;Assem;Scissors;-2200.0;-1408.0;17088.0;-4432.0;1729.0;1565.0;516
6;Assem;Scissors;-2616.0;-1844.0;15272.0;-4432.0;2621.0;225.0;620
7;Assem;Scissors;-3712.0;-1828.0;13408.0;-4416.0;3448.0;865.0;723
8;Assem;Scissors;-2220.0;-1560.0;13008.0;-4448.0;5924.0;-655.0;826
9;Assem;Scissors;-2584.0;120.0;22476.0;-4416.0;6381.0;79.0;929
10;Assem;Scissors;-3788.0;304.0;16380.0;-4432.0;7414.0;-847.0;1032
11;Assem;Scissors;-792.0;1544.0;18608.0;-4432.0;4008.0;774.0;1136
12;Assem;Scissors;-2912.0;3116.0;18304.0;-4416.0;5146.0;56.0;1239
13;Assem;Scissors;-2008.0;3140.0;16572.0;-4368.0;2685.0;1627.0;1342
14;Assem;Scissors;-4160.0;2976.0;17412.0;-4416.0;4195.0;1050.0;1445
15;Assem;Scissors;-5120.0;2920.0;19040.0;-4432.0;1061.0;783.0;1548
16;Assem;Scissors;-2528.0;2132.0;17340.0;-4416.0;572.0;71.0;1652
17;Assem;Scissors;-3548.0;3012.0;17392.0;-4432.0;2524.0;11.0;1755
18;Assem;Scissors;-3560.0;2888.0;18520.0;-4448.0;2869.0;-307.0;1859
19;Assem;Scissors;-3372.0;2652.0;17788.0;-4432.0;2246.0;225.0;1961
20;Assem;Scissors;-3124.0;2956.0;17428.0;-4432.0;2422.0;24.0;2064
21;Assem;Scissors;-3760.0;2680.0;15976.0;-4416.0;1701.0;61.0;2168
