id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-15144.0;224.0;5752.0;-4512.0;2579.0;-195.0;0
1;Yehia;Rock;-15252.0;-40.0;6852.0;-4496.0;2860.0;-603.0;104
2;Yehia;Rock;-16816.0;-360.0;7944.0;-4480.0;4148.0;-3291.0;207
3;Yehia;Rock;-13488.0;-532.0;9228.0;-4448.0;6041.0;-12843.0;309
4;Yehia;Rock;-9352.0;-88.0;11884.0;-4448.0;8026.0;-13942.0;413
5;Yehia;Rock;-10460.0;508.0;13600.0;-4496.0;10138.0;-10079.0;516
6;Yehia;Rock;-11104.0;1524.0;14032.0;-4528.0;9957.0;-7118.0;620
7;Yehia;Rock;-10636.0;2096.0;17068.0;-4464.0;9132.0;-5747.0;723
8;Yehia;Rock;-8204.0;2272.0;17752.0;-4480.0;7657.0;-5427.0;826
9;Yehia;Rock;-5492.0;3468.0;23332.0;-4480.0;621.0;-3983.0;930
10;Yehia;Rock;644.0;4228.0;25280.0;-4496.0;-11840.0;-2448.0;1032
11;Yehia;Rock;1444.0;5116.0;22712.0;-4512.0;-25909.0;-1861.0;1136
12;Yehia;Rock;5716.0;2516.0;3404.0;-4480.0;-26531.0;5577.0;1239
13;Yehia;Rock;-3256.0;-1432.0;-4012.0;-4448.0;-2241.0;-2974.0;1343
14;Yehia;Rock;-17968.0;-848.0;-7704.0;-4496.0;15344.0;-2250.0;1446
15;Yehia;Rock;-28312.0;3368.0;17424.0;-4496.0;21702.0;-6831.0;1549
16;Yehia;Rock;-23656.0;6312.0;17344.0;-4480.0;22825.0;-11408.0;1652
17;Yehia;Rock;-1164.0;9348.0;21936.0;-4512.0;14144.0;-20304.0;1755
18;Yehia;Rock;2988.0;5800.0;17964.0;-4480.0;3138.0;-7549.0;1859
19;Yehia;Rock;-1512.0;4060.0;15464.0;-4496.0;1879.0;-1429.0;1962
