id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;10840.0;7316.0;14704.0;-4480.0;-26027.0;5051.0;0
1;Yehia;Rock;8456.0;4592.0;-1792.0;-4512.0;-14318.0;-898.0;103
2;Yehia;Rock;-6620.0;5504.0;-4324.0;-4512.0;10957.0;3896.0;207
3;Yehia;Rock;-27040.0;4648.0;15744.0;-4448.0;23506.0;-1358.0;310
4;Yehia;Rock;-28056.0;8036.0;16436.0;-4512.0;30385.0;-6222.0;414
5;Yehia;Rock;-11728.0;10228.0;28784.0;-4480.0;17275.0;-13754.0;517
6;Yehia;Rock;3696.0;5908.0;19704.0;-4512.0;5566.0;-12580.0;619
7;Yehia;Rock;-996.0;5028.0;16044.0;-4480.0;939.0;-2737.0;723
8;Yehia;Rock;-2544.0;3760.0;14920.0;-4512.0;748.0;1970.0;826
9;Yehia;Rock;-3596.0;3400.0;17320.0;-4512.0;3688.0;-1340.0;930
10;Yehia;Rock;-5692.0;2992.0;15668.0;-4480.0;3328.0;-229.0;1033
11;Yehia;Rock;-4368.0;3752.0;16832.0;-4480.0;2494.0;360.0;1137
12;Yehia;Rock;-2704.0;3684.0;16836.0;-4464.0;2520.0;-571.0;1239
13;Yehia;Rock;-2168.0;4044.0;17728.0;-4496.0;2047.0;-52.0;1342
