id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;-1488.0;2112.0;10080.0;-4608.0;17045.0;-5327.0;0
1;Mohammad;Rock;-4076.0;5888.0;22640.0;-4576.0;9021.0;-6331.0;102
2;Mohammad;Rock;-13228.0;6660.0;21620.0;-4624.0;-816.0;-7298.0;205
3;Mohammad;Rock;4620.0;12220.0;17396.0;-4592.0;-1259.0;-9940.0;309
4;Mohammad;Rock;18764.0;13608.0;29852.0;-4608.0;-14062.0;-4844.0;412
5;Mohammad;Rock;11196.0;7948.0;17124.0;-4576.0;-27556.0;1956.0;516
6;Mohammad;Rock;4228.0;-168.0;6376.0;-4592.0;-24834.0;230.0;618
7;Mohammad;Rock;1408.0;-6568.0;864.0;-4576.0;-6510.0;-13181.0;721
8;Mohammad;Rock;-7820.0;-9176.0;5320.0;-4608.0;8658.0;-5529.0;825
9;Mohammad;Rock;-5904.0;-5296.0;3556.0;-4592.0;18456.0;-10886.0;928
10;Mohammad;Rock;-3164.0;2160.0;16356.0;-4592.0;30393.0;-9733.0;1031
11;Mohammad;Rock;-8244.0;5732.0;32767.0;-4576.0;19108.0;-3617.0;1134
12;Mohammad;Rock;2720.0;4676.0;25068.0;-4608.0;-5311.0;2938.0;1238
13;Mohammad;Rock;-148.0;260.0;12408.0;-4592.0;-2263.0;189.0;1341
