id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;6008.0;1160.0;17304.0;-4416.0;2449.0;27.0;0
1;Assem;Rock;6208.0;900.0;15544.0;-4416.0;2855.0;-172.0;103
2;Assem;Rock;1640.0;1020.0;17912.0;-4400.0;4200.0;-685.0;206
3;Assem;Rock;8168.0;3460.0;22900.0;-4416.0;-1227.0;1941.0;310
4;Assem;Rock;11344.0;3212.0;25800.0;-4432.0;-11991.0;7863.0;413
5;Assem;Rock;9012.0;2172.0;19864.0;-4416.0;-22169.0;6947.0;516
6;Assem;Rock;7732.0;-3352.0;13124.0;-4384.0;-23481.0;7637.0;619
7;Assem;Rock;1060.0;-10472.0;5776.0;-4400.0;-9673.0;-1324.0;722
8;Assem;Rock;48.0;-11000.0;8432.0;-4400.0;-6828.0;-1782.0;826
9;Assem;Rock;-96.0;-12772.0;7724.0;-4384.0;-686.0;-7771.0;929
10;Assem;Rock;-4676.0;-12512.0;4052.0;-4400.0;6411.0;-11404.0;1031
11;Assem;Rock;-7228.0;-10072.0;6276.0;-4416.0;14037.0;-12301.0;1135
12;Assem;Rock;-1988.0;-7508.0;4664.0;-4416.0;19106.0;-19879.0;1238
13;Assem;Rock;-4012.0;-3544.0;10324.0;-4384.0;21232.0;-20128.0;1342
14;Assem;Rock;828.0;756.0;24468.0;-4432.0;11396.0;-10680.0;1445
15;Assem;Rock;12016.0;5000.0;21732.0;-4432.0;1724.0;371.0;1548
16;Assem;Rock;12460.0;2884.0;14952.0;-4384.0;539.0;-1592.0;1651
17;Assem;Rock;10292.0;2816.0;13152.0;-4432.0;2034.0;374.0;1754
18;Assem;Rock;8480.0;2272.0;18604.0;-4416.0;930.0;327.0;1858
