id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;-936.0;-156.0;16912.0;-4592.0;846.0;794.0;0
1;Mohammad;Rock;-188.0;-416.0;15628.0;-4608.0;2674.0;90.0;103
2;Mohammad;Rock;-6196.0;3664.0;3952.0;-4592.0;19819.0;-10253.0;205
3;Mohammad;Rock;-2152.0;12932.0;24152.0;-4608.0;23890.0;-15238.0;309
4;Mohammad;Rock;-2668.0;13764.0;26772.0;-4576.0;-2769.0;-11029.0;412
5;Mohammad;Rock;3056.0;13840.0;17644.0;-4592.0;-16493.0;-3195.0;516
6;Mohammad;Rock;10580.0;13556.0;25808.0;-4608.0;-21155.0;258.0;619
7;Mohammad;Rock;10672.0;6256.0;20712.0;-4608.0;-23123.0;1705.0;721
8;Mohammad;Rock;3856.0;-476.0;9164.0;-4576.0;-23335.0;-175.0;825
9;Mohammad;Rock;5324.0;-7392.0;5256.0;-4608.0;-16571.0;-8424.0;928
10;Mohammad;Rock;-220.0;-9336.0;580.0;-4560.0;-414.0;-9960.0;1032
11;Mohammad;Rock;-2700.0;-7828.0;2100.0;-4608.0;17158.0;-21196.0;1134
12;Mohammad;Rock;-4804.0;-1304.0;11064.0;-4624.0;30113.0;-19557.0;1238
13;Mohammad;Rock;-4280.0;3524.0;25796.0;-4576.0;26433.0;-6917.0;1341
14;Mohammad;Rock;-1008.0;5940.0;32767.0;-4544.0;12023.0;-2823.0;1444
15;Mohammad;Rock;1632.0;3992.0;22380.0;-4592.0;-1589.0;-6.0;1548
16;Mohammad;Rock;1136.0;1524.0;14340.0;-4576.0;-557.0;498.0;1650
