id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;3368.0;748.0;17412.0;-4416.0;2273.0;346.0;0
1;Assem;Rock;3428.0;760.0;17612.0;-4416.0;2382.0;325.0;102
2;Assem;Rock;3140.0;580.0;17120.0;-4400.0;2460.0;249.0;206
3;Assem;Rock;-1144.0;312.0;16000.0;-4448.0;3673.0;364.0;309
4;Assem;Rock;-1664.0;1560.0;25056.0;-4400.0;-1621.0;134.0;411
5;Assem;Rock;4940.0;2684.0;21892.0;-4400.0;-14402.0;5534.0;515
6;Assem;Rock;6888.0;-632.0;16588.0;-4400.0;-18134.0;6960.0;618
7;Assem;Rock;7400.0;-5528.0;15188.0;-4400.0;-15372.0;4084.0;722
8;Assem;Rock;5008.0;-8732.0;11712.0;-4416.0;-13398.0;1158.0;825
9;Assem;Rock;-932.0;-11324.0;5884.0;-4416.0;-9201.0;-971.0;928
10;Assem;Rock;-4084.0;-12188.0;6620.0;-4416.0;-850.0;-4251.0;1031
11;Assem;Rock;-7892.0;-11900.0;5984.0;-4400.0;4304.0;-7005.0;1134
12;Assem;Rock;-7012.0;-9772.0;9868.0;-4432.0;11598.0;-11730.0;1238
13;Assem;Rock;-7464.0;-6892.0;9636.0;-4400.0;18932.0;-14827.0;1341
14;Assem;Rock;-8308.0;-3516.0;16252.0;-4384.0;19680.0;-9959.0;1445
15;Assem;Rock;-1896.0;1628.0;28392.0;-4400.0;18478.0;-8369.0;1548
16;Assem;Rock;828.0;2872.0;18828.0;-4448.0;5426.0;-3318.0;1650
17;Assem;Rock;5892.0;1092.0;14256.0;-4416.0;4300.0;-3127.0;1754
18;Assem;Rock;3196.0;984.0;18796.0;-4416.0;3106.0;-46.0;1857
19;Assem;Rock;796.0;668.0;18776.0;-4416.0;2097.0;-338.0;1961
