id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-15568.0;-72.0;7416.0;-4480.0;2233.0;908.0;0
1;Yehia;Rock;-14492.0;252.0;7136.0;-4496.0;2388.0;916.0;103
2;Yehia;Rock;-14784.0;144.0;6060.0;-4480.0;2649.0;-20.0;207
3;Yehia;Rock;-15580.0;60.0;6580.0;-4464.0;2165.0;-880.0;309
4;Yehia;Rock;-14520.0;-144.0;6372.0;-4480.0;2500.0;-1462.0;412
5;Yehia;Rock;-15124.0;-460.0;6572.0;-4496.0;3902.0;-7678.0;516
6;Yehia;Rock;-14588.0;-304.0;6180.0;-4496.0;8327.0;-23879.0;619
7;Yehia;Rock;-11088.0;1708.0;12228.0;-4480.0;15810.0;-24612.0;723
8;Yehia;Rock;-7076.0;1852.0;18988.0;-4512.0;10376.0;-21852.0;825
9;Yehia;Rock;2064.0;3112.0;24588.0;-4480.0;4045.0;-8904.0;929
10;Yehia;Rock;5260.0;3728.0;25412.0;-4480.0;-9765.0;3527.0;1032
11;Yehia;Rock;2356.0;3272.0;25880.0;-4464.0;-18828.0;4433.0;1135
12;Yehia;Rock;2480.0;3800.0;17044.0;-4496.0;-29855.0;10949.0;1239
13;Yehia;Rock;4676.0;1964.0;412.0;-4496.0;-25084.0;8258.0;1342
14;Yehia;Rock;-11876.0;1308.0;-4460.0;-4512.0;-1519.0;-6433.0;1445
15;Yehia;Rock;-16460.0;4776.0;-8488.0;-4448.0;7502.0;7514.0;1548
16;Yehia;Rock;-29712.0;3376.0;-6620.0;-4480.0;17496.0;2206.0;1652
17;Yehia;Rock;-26484.0;4824.0;6824.0;-4480.0;21821.0;4142.0;1755
18;Yehia;Rock;-16828.0;3800.0;15204.0;-4464.0;9169.0;-1864.0;1858
19;Yehia;Rock;-12296.0;1712.0;5244.0;-4464.0;2236.0;-1737.0;1962
20;Yehia;Rock;-15528.0;1044.0;3480.0;-4464.0;2509.0;477.0;2065
