id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-13624.0;-2700.0;7788.0;-4528.0;1948.0;532.0;0
1;Yehia;Rock;-14272.0;-2836.0;7688.0;-4480.0;2224.0;66.0;103
2;Yehia;Rock;-12852.0;-2752.0;7380.0;-4512.0;2527.0;-355.0;207
3;Yehia;Rock;-13740.0;-2588.0;8096.0;-4464.0;2659.0;53.0;310
4;Yehia;Rock;-12676.0;-1496.0;6240.0;-4464.0;3480.0;-2830.0;413
5;Yehia;Rock;-16792.0;1148.0;7776.0;-4480.0;8476.0;-6868.0;516
6;Yehia;Rock;-19732.0;2992.0;8364.0;-4480.0;15385.0;-5150.0;619
7;Yehia;Rock;-26224.0;3412.0;12952.0;-4480.0;16583.0;-4130.0;723
8;Yehia;Rock;-17140.0;7104.0;29036.0;-4480.0;8863.0;-586.0;826
9;Yehia;Rock;-11508.0;6396.0;32767.0;-4464.0;-11742.0;1597.0;930
10;Yehia;Rock;-5460.0;3412.0;15852.0;-4464.0;-25148.0;-93.0;1033
11;Yehia;Rock;10348.0;3872.0;-6328.0;-4496.0;-29555.0;-10501.0;1136
12;Yehia;Rock;-8104.0;5572.0;-14272.0;-4496.0;-10137.0;-9949.0;1239
13;Yehia;Rock;-12168.0;12420.0;-14048.0;-4496.0;-772.0;3233.0;1342
14;Yehia;Rock;-17708.0;16516.0;-9544.0;-4464.0;20608.0;5941.0;1446
15;Yehia;Rock;-32768.0;9564.0;1116.0;-4480.0;26996.0;-2827.0;1549
16;Yehia;Rock;-22540.0;7524.0;8296.0;-4480.0;12191.0;-1554.0;1653
17;Yehia;Rock;-13712.0;2376.0;-1776.0;-4480.0;2553.0;-5709.0;1756
18;Yehia;Rock;-13840.0;2300.0;-1164.0;-4464.0;1077.0;-1840.0;1859
19;Yehia;Rock;-15368.0;2284.0;-1964.0;-4496.0;1234.0;-1027.0;1962
