id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-4612.0;1892.0;14648.0;-4464.0;4079.0;-2349.0;0
1;Yehia;Rock;-4152.0;2520.0;13780.0;-4496.0;6663.0;-7795.0;104
2;Yehia;Rock;-2432.0;3544.0;16512.0;-4512.0;7977.0;-10350.0;207
3;Yehia;Rock;-1692.0;4704.0;15196.0;-4496.0;7428.0;-6801.0;311
4;Yehia;Rock;-944.0;5796.0;20436.0;-4528.0;2639.0;-4872.0;413
5;Yehia;Rock;4528.0;6728.0;20716.0;-4464.0;1109.0;-4099.0;516
6;Yehia;Rock;6224.0;7144.0;23748.0;-4512.0;-3851.0;-1844.0;620
7;Yehia;Rock;10512.0;9348.0;24916.0;-4496.0;-13913.0;3000.0;723
8;Yehia;Rock;12008.0;8692.0;18652.0;-4496.0;-23974.0;5231.0;827
9;Yehia;Rock;8088.0;4796.0;4356.0;-4496.0;-23293.0;3285.0;930
10;Yehia;Rock;-4860.0;740.0;-8556.0;-4480.0;-1279.0;4729.0;1033
11;Yehia;Rock;-15248.0;5500.0;2060.0;-4496.0;19061.0;10847.0;1136
12;Yehia;Rock;-26740.0;4328.0;8212.0;-4496.0;23314.0;3251.0;1239
13;Yehia;Rock;-12872.0;5884.0;23580.0;-4496.0;20741.0;-9879.0;1343
14;Yehia;Rock;-7872.0;2256.0;20944.0;-4528.0;9370.0;-7138.0;1446
15;Yehia;Rock;-1548.0;4192.0;15884.0;-4464.0;4265.0;-6207.0;1550
16;Yehia;Rock;-4344.0;2972.0;14132.0;-4448.0;1828.0;-2603.0;1652
17;Yehia;Rock;-7660.0;2960.0;18356.0;-4480.0;2944.0;-1687.0;1756
18;Yehia;Rock;-7064.0;2700.0;17244.0;-4480.0;2133.0;-851.0;1859
