id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;5596.0;1172.0;17232.0;-4384.0;2221.0;565.0;0
1;Assem;Rock;5068.0;1020.0;17264.0;-4400.0;2169.0;588.0;103
2;Assem;Rock;4280.0;712.0;14520.0;-4416.0;3253.0;-989.0;207
3;Assem;Rock;-1728.0;1800.0;23400.0;-4416.0;3648.0;-2342.0;309
4;Assem;Rock;7908.0;4288.0;23464.0;-4400.0;-6047.0;-2908.0;413
5;Assem;Rock;5496.0;5208.0;28288.0;-4400.0;-25813.0;12902.0;516
6;Assem;Rock;11504.0;-408.0;13144.0;-4416.0;-27289.0;9627.0;619
7;Assem;Rock;7340.0;-8080.0;3896.0;-4432.0;-15242.0;262.0;723
8;Assem;Rock;1496.0;-9868.0;6640.0;-4400.0;-6421.0;-4487.0;825
9;Assem;Rock;-9520.0;-11684.0;5940.0;-4416.0;-1509.0;-7352.0;929
10;Assem;Rock;-10956.0;-11780.0;8460.0;-4384.0;11234.0;-14319.0;1032
11;Assem;Rock;-5420.0;-8716.0;12372.0;-4432.0;16227.0;-15246.0;1136
12;Assem;Rock;-5680.0;-6160.0;11356.0;-4432.0;18715.0;-18185.0;1239
13;Assem;Rock;320.0;-2096.0;20768.0;-4416.0;14606.0;-14225.0;1341
14;Assem;Rock;9648.0;1400.0;19940.0;-4400.0;8029.0;-6442.0;1445
15;Assem;Rock;6504.0;2160.0;20804.0;-4416.0;649.0;760.0;1548
16;Assem;Rock;13348.0;2208.0;15972.0;-4416.0;345.0;1547.0;1652
17;Assem;Rock;5748.0;1128.0;16360.0;-4400.0;2087.0;1142.0;1754
18;Assem;Rock;5380.0;1096.0;17992.0;-4384.0;2827.0;1033.0;1858
