id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
20;Assem;Rock;4968.0;2404.0;16292.0;-4416.0;1896.0;-823.0;2065
1;Assem;Rock;4064.0;1628.0;16540.0;-4384.0;2430.0;-47.0;2993
2;Assem;Rock;3076.0;1504.0;15888.0;-4432.0;2401.0;334.0;3096
3;Assem;Rock;196.0;1928.0;17996.0;-4416.0;2465.0;-400.0;3199
4;Assem;Rock;3504.0;3816.0;24992.0;-4432.0;-5650.0;1913.0;3303
5;Assem;Rock;8356.0;4256.0;25760.0;-4432.0;-18136.0;6333.0;3405
6;Assem;Rock;7832.0;-324.0;17604.0;-4416.0;-20133.0;5091.0;3509
7;Assem;Rock;6748.0;-6180.0;10860.0;-4416.0;-15150.0;4408.0;3612
8;Assem;Rock;4400.0;-9600.0;8328.0;-4384.0;-12282.0;-226.0;3716
9;Assem;Rock;92.0;-11900.0;5100.0;-4400.0;-4516.0;-3962.0;3819
10;Assem;Rock;-5208.0;-12676.0;7348.0;-4416.0;48.0;-4335.0;3921
11;Assem;Rock;-5532.0;-12620.0;7172.0;-4400.0;4325.0;-4945.0;4025
12;Assem;Rock;476.0;-11608.0;7168.0;-4416.0;8776.0;-12253.0;4128
13;Assem;Rock;-6884.0;-10068.0;7804.0;-4400.0;9812.0;-10000.0;4232
14;Assem;Rock;-2000.0;-4992.0;3020.0;-4400.0;22086.0;-16587.0;4334
15;Assem;Rock;-1688.0;164.0;22968.0;-4416.0;18840.0;-11012.0;4437
16;Assem;Rock;1244.0;2312.0;24384.0;-4416.0;6345.0;-4775.0;4541
17;Assem;Rock;2952.0;2300.0;19160.0;-4368.0;3988.0;-914.0;4644
18;Assem;Rock;6824.0;2368.0;17376.0;-4384.0;1306.0;532.0;4748
19;Assem;Rock;5620.0;2104.0;17296.0;-4432.0;2696.0;-686.0;4850
