id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;5168.0;6512.0;18940.0;-4576.0;-1030.0;1623.0;0
1;Mohammad;Rock;-14172.0;6072.0;22368.0;-4592.0;-4712.0;-374.0;104
2;Mohammad;Rock;1252.0;12940.0;26000.0;-4576.0;-27656.0;-554.0;207
3;Mohammad;Rock;10712.0;1636.0;11856.0;-4592.0;-28518.0;-1869.0;311
4;Mohammad;Rock;5876.0;-6076.0;8952.0;-4576.0;-24032.0;-5259.0;414
5;Mohammad;Rock;-2220.0;-10112.0;236.0;-4592.0;-16422.0;-7580.0;516
6;Mohammad;Rock;-2420.0;-12948.0;-1916.0;-4608.0;-1335.0;-15979.0;620
7;Mohammad;Rock;-6148.0;-10464.0;-128.0;-4608.0;11599.0;-16233.0;723
8;Mohammad;Rock;-5824.0;-4952.0;4016.0;-4576.0;26303.0;-15511.0;827
9;Mohammad;Rock;-7012.0;3400.0;11708.0;-4608.0;32767.0;-16388.0;930
10;Mohammad;Rock;-10704.0;8728.0;27728.0;-4592.0;28292.0;-16432.0;1032
11;Mohammad;Rock;-5840.0;7832.0;29132.0;-4592.0;4238.0;-10962.0;1136
12;Mohammad;Rock;-3592.0;8872.0;12224.0;-4592.0;818.0;3767.0;1239
13;Mohammad;Rock;8544.0;9028.0;18724.0;-4576.0;2539.0;-14195.0;1343
14;Mohammad;Rock;11520.0;4808.0;17412.0;-4560.0;-1795.0;1456.0;1446
15;Mohammad;Rock;-760.0;3140.0;14472.0;-4544.0;213.0;3538.0;1549
