id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;1084.0;1708.0;17120.0;-4480.0;1880.0;406.0;0
1;Mohammad;Paper;-576.0;1052.0;17236.0;-4496.0;2817.0;-23.0;103
2;Mohammad;Paper;-1148.0;1244.0;18384.0;-4512.0;2054.0;-38.0;207
3;Mohammad;Paper;-6592.0;1124.0;18932.0;-4496.0;2788.0;-1186.0;310
4;Mohammad;Paper;-3204.0;2616.0;16880.0;-4464.0;2816.0;-305.0;412
5;Mohammad;Paper;-864.0;3976.0;20500.0;-4512.0;2993.0;-106.0;516
6;Mohammad;Paper;-5404.0;2404.0;14008.0;-4512.0;937.0;227.0;619
7;Mohammad;Paper;196.0;4284.0;15404.0;-4464.0;1578.0;-1997.0;723
8;Mohammad;Paper;6060.0;4800.0;17564.0;-4480.0;4151.0;-1722.0;825
9;Mohammad;Paper;4040.0;3640.0;16636.0;-4496.0;3398.0;-727.0;928
10;Mohammad;Paper;4760.0;3248.0;17652.0;-4496.0;2668.0;-405.0;1032
11;Mohammad;Paper;4404.0;2252.0;17376.0;-4480.0;2161.0;-139.0;1135
12;Mohammad;Paper;1584.0;1512.0;18088.0;-4496.0;1375.0;431.0;1238
13;Mohammad;Paper;-640.0;1392.0;15828.0;-4496.0;2265.0;647.0;1341
14;Mohammad;Paper;736.0;1540.0;17952.0;-4544.0;2404.0;712.0;1445
15;Mohammad;Paper;800.0;1264.0;17720.0;-4528.0;2581.0;211.0;1548
