id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-1448.0;692.0;16644.0;-4480.0;3082.0;-865.0;0
1;Yehia;Paper;-3360.0;608.0;16828.0;-4496.0;3401.0;-1250.0;103
2;Yehia;Paper;-4080.0;1584.0;17008.0;-4528.0;3191.0;-1079.0;207
3;Yehia;Paper;-6068.0;2380.0;17180.0;-4480.0;3371.0;-534.0;310
4;Yehia;Paper;-4372.0;3064.0;16912.0;-4512.0;4677.0;-1090.0;413
5;Yehia;Paper;-4276.0;3724.0;17764.0;-4528.0;4744.0;-1189.0;516
6;Yehia;Paper;-1936.0;5652.0;17320.0;-4464.0;6425.0;-4323.0;619
7;Yehia;Paper;3956.0;7400.0;17720.0;-4512.0;4574.0;-2497.0;723
8;Yehia;Paper;3040.0;7204.0;20676.0;-4528.0;3719.0;-2701.0;826
9;Yehia;Paper;8548.0;6676.0;19144.0;-4464.0;5.0;-2042.0;930
10;Yehia;Paper;6524.0;3812.0;17996.0;-4512.0;-394.0;-1076.0;1032
11;Yehia;Paper;5144.0;2396.0;15760.0;-4528.0;2085.0;-603.0;1135
12;Yehia;Paper;1436.0;1548.0;15980.0;-4512.0;1703.0;172.0;1239
