id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;-1124.0;1140.0;18028.0;-4480.0;2018.0;106.0;0
1;Mohammad;Paper;-3128.0;1284.0;17140.0;-4480.0;2911.0;-1307.0;104
2;Mohammad;Paper;-9328.0;2280.0;19740.0;-4512.0;1983.0;-886.0;206
3;Mohammad;Paper;-7492.0;3932.0;17792.0;-4496.0;2176.0;-1260.0;310
4;Mohammad;Paper;-1524.0;3748.0;15824.0;-4512.0;-190.0;541.0;413
5;Mohammad;Paper;4412.0;4860.0;17328.0;-4480.0;2797.0;-1088.0;517
6;Mohammad;Paper;11500.0;6348.0;18208.0;-4496.0;4943.0;-524.0;620
7;Mohammad;Paper;10156.0;4644.0;16392.0;-4480.0;2455.0;61.0;722
8;Mohammad;Paper;624.0;1460.0;18152.0;-4496.0;1047.0;-353.0;826
9;Mohammad;Paper;-752.0;248.0;16160.0;-4464.0;3066.0;-200.0;929
10;Mohammad;Paper;1404.0;2348.0;19052.0;-4512.0;4336.0;746.0;1032
11;Mohammad;Paper;360.0;1840.0;17112.0;-4480.0;1056.0;554.0;1135
12;Mohammad;Paper;536.0;1716.0;17692.0;-4496.0;2796.0;761.0;1238
13;Mohammad;Paper;-1104.0;1584.0;17476.0;-4512.0;2312.0;249.0;1342
