id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;-32.0;1236.0;17040.0;-4416.0;1670.0;-108.0;0
1;Assem;Paper;-320.0;988.0;16768.0;-4416.0;2432.0;-112.0;103
2;Assem;Paper;-856.0;1440.0;17708.0;-4368.0;2694.0;90.0;207
3;Assem;Paper;-2568.0;1256.0;16816.0;-4384.0;2324.0;130.0;309
4;Assem;Paper;-3376.0;1004.0;16568.0;-4416.0;1958.0;266.0;412
5;Assem;Paper;-884.0;1392.0;16988.0;-4432.0;1944.0;674.0;516
6;Assem;Paper;-1628.0;1316.0;18568.0;-4400.0;3854.0;-1036.0;619
7;Assem;Paper;-316.0;1416.0;17392.0;-4400.0;1449.0;642.0;723
8;Assem;Paper;-884.0;476.0;18612.0;-4416.0;1696.0;818.0;825
9;Assem;Paper;944.0;912.0;17776.0;-4432.0;2263.0;1376.0;928
10;Assem;Paper;-688.0;784.0;17232.0;-4384.0;3539.0;1255.0;1032
11;Assem;Paper;-1940.0;712.0;16964.0;-4416.0;3232.0;1249.0;1135
12;Assem;Paper;-1376.0;788.0;15880.0;-4416.0;2183.0;692.0;1239
13;Assem;Paper;1792.0;1604.0;18476.0;-4400.0;2771.0;-190.0;1341
14;Assem;Paper;-444.0;1104.0;17232.0;-4432.0;1512.0;336.0;1445
15;Assem;Paper;-2420.0;520.0;17236.0;-4416.0;2968.0;386.0;1548
16;Assem;Paper;-2220.0;740.0;17756.0;-4400.0;2528.0;484.0;1651
