id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
17;Assem;Paper;-2316.0;684.0;17312.0;-4416.0;2370.0;87.0;1754
1;Assem;Paper;-1116.0;920.0;18060.0;-4432.0;2525.0;31.0;3405
2;Assem;Paper;-732.0;840.0;17472.0;-4384.0;2976.0;24.0;3509
3;Assem;Paper;-1220.0;932.0;17832.0;-4416.0;2747.0;-98.0;3611
4;Assem;Paper;-1112.0;992.0;16944.0;-4400.0;3126.0;-247.0;3715
5;Assem;Paper;-568.0;1076.0;17468.0;-4416.0;2652.0;-259.0;3818
6;Assem;Paper;-1352.0;1240.0;17584.0;-4384.0;2256.0;-176.0;3922
7;Assem;Paper;-2292.0;1260.0;16316.0;-4416.0;2754.0;-412.0;4025
8;Assem;Paper;-2532.0;1184.0;18448.0;-4400.0;1359.0;962.0;4127
9;Assem;Paper;-1176.0;732.0;16940.0;-4400.0;3364.0;-245.0;4231
10;Assem;Paper;-1368.0;152.0;15292.0;-4384.0;3831.0;-222.0;4334
11;Assem;Paper;-1368.0;1076.0;17112.0;-4416.0;3453.0;727.0;4438
12;Assem;Paper;2380.0;2044.0;20160.0;-4400.0;3142.0;-17.0;4541
13;Assem;Paper;1904.0;2604.0;20004.0;-4400.0;3040.0;275.0;4644
14;Assem;Paper;580.0;1812.0;17768.0;-4416.0;2364.0;800.0;4747
15;Assem;Paper;1244.0;1672.0;19296.0;-4432.0;2970.0;-4.0;4850
16;Assem;Paper;924.0;1248.0;17140.0;-4384.0;1916.0;330.0;4954
17;Assem;Paper;-268.0;1304.0;17264.0;-4400.0;2321.0;-40.0;5056
18;Assem;Paper;-372.0;908.0;17108.0;-4384.0;2231.0;133.0;5160
19;Assem;Paper;-1144.0;1124.0;17624.0;-4432.0;2505.0;142.0;5263
