id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-1264.0;344.0;19316.0;-4496.0;3294.0;476.0;0
1;Yehia;Paper;-1500.0;440.0;17536.0;-4496.0;2725.0;-614.0;103
2;Yehia;Paper;-2184.0;492.0;16712.0;-4496.0;3077.0;305.0;207
3;Yehia;Paper;-6820.0;1440.0;18268.0;-4512.0;3480.0;1647.0;309
4;Yehia;Paper;-10616.0;2760.0;15432.0;-4496.0;3979.0;625.0;413
5;Yehia;Paper;-14448.0;5148.0;18920.0;-4496.0;3506.0;683.0;516
6;Yehia;Paper;-9816.0;9740.0;17484.0;-4496.0;4311.0;-2067.0;620
7;Yehia;Paper;-252.0;11532.0;11948.0;-4512.0;5827.0;-1453.0;723
8;Yehia;Paper;21284.0;9176.0;22132.0;-4512.0;6768.0;-1053.0;825
9;Yehia;Paper;9068.0;2056.0;21932.0;-4480.0;5936.0;-941.0;929
10;Yehia;Paper;1864.0;28.0;17776.0;-4496.0;2014.0;153.0;1032
11;Yehia;Paper;-392.0;232.0;16188.0;-4512.0;2098.0;931.0;1136
