id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;1060.0;-296.0;16784.0;-4464.0;2484.0;646.0;0
1;Mohammad;Paper;-2280.0;-904.0;16532.0;-4480.0;3916.0;-687.0;103
2;Mohammad;Paper;-8336.0;-492.0;22332.0;-4464.0;2728.0;442.0;206
3;Mohammad;Paper;-8212.0;908.0;16932.0;-4496.0;66.0;2663.0;309
4;Mohammad;Paper;4048.0;2076.0;17304.0;-4464.0;-2312.0;-239.0;413
5;Mohammad;Paper;8428.0;1404.0;15864.0;-4480.0;2900.0;-220.0;515
6;Mohammad;Paper;10176.0;868.0;17048.0;-4528.0;2536.0;697.0;619
7;Mohammad;Paper;3636.0;-1324.0;17328.0;-4480.0;2558.0;254.0;722
8;Mohammad;Paper;1756.0;-1320.0;17704.0;-4480.0;2913.0;1377.0;825
9;Mohammad;Paper;784.0;-1184.0;17328.0;-4496.0;2204.0;502.0;928
