id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-520.0;1544.0;18580.0;-4496.0;2942.0;-860.0;0
1;Yehia;Paper;-1132.0;1564.0;17180.0;-4480.0;2743.0;79.0;102
2;Yehia;Paper;-2916.0;1904.0;16504.0;-4496.0;3188.0;-1225.0;206
3;Yehia;Paper;-3244.0;2948.0;17384.0;-4496.0;3837.0;-1957.0;309
4;Yehia;Paper;-3092.0;3600.0;14520.0;-4480.0;3647.0;-1660.0;413
5;Yehia;Paper;-3232.0;4196.0;17916.0;-4512.0;5127.0;-854.0;516
6;Yehia;Paper;-8416.0;5804.0;16428.0;-4496.0;5209.0;-2387.0;620
7;Yehia;Paper;-5920.0;9752.0;16108.0;-4528.0;1326.0;-4934.0;722
8;Yehia;Paper;3680.0;9428.0;15540.0;-4528.0;2063.0;-2544.0;825
9;Yehia;Paper;684.0;7864.0;17532.0;-4512.0;2636.0;-2400.0;929
10;Yehia;Paper;9048.0;4584.0;17248.0;-4496.0;4730.0;-2846.0;1032
11;Yehia;Paper;5996.0;2112.0;17000.0;-4528.0;2948.0;260.0;1136
12;Yehia;Paper;704.0;1208.0;19040.0;-4512.0;1510.0;70.0;1238
13;Yehia;Paper;-408.0;584.0;17696.0;-4512.0;1891.0;-55.0;1341
14;Yehia;Paper;-564.0;696.0;18264.0;-4512.0;1904.0;469.0;1445
15;Yehia;Paper;-1364.0;492.0;17396.0;-4512.0;2811.0;40.0;1548
16;Yehia;Paper;-396.0;484.0;17784.0;-4496.0;2620.0;198.0;1651
