id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;-1704.0;764.0;15472.0;-4496.0;2507.0;431.0;0
1;Yehia;Paper;-740.0;1160.0;16176.0;-4512.0;2933.0;126.0;103
2;Yehia;Paper;-3304.0;1228.0;16964.0;-4496.0;2865.0;1006.0;207
3;Yehia;Paper;-4940.0;1400.0;18804.0;-4496.0;2630.0;90.0;309
4;Yehia;Paper;-4452.0;2364.0;16832.0;-4480.0;2227.0;-993.0;412
5;Yehia;Paper;-4180.0;3012.0;16336.0;-4480.0;3356.0;-2159.0;516
6;Yehia;Paper;516.0;4932.0;16336.0;-4512.0;3791.0;110.0;619
7;Yehia;Paper;2808.0;4496.0;18724.0;-4496.0;3109.0;1749.0;723
8;Yehia;Paper;844.0;3740.0;20120.0;-4512.0;3390.0;1452.0;825
9;Yehia;Paper;4116.0;3024.0;20408.0;-4512.0;2128.0;2022.0;928
10;Yehia;Paper;3972.0;2044.0;19676.0;-4528.0;2235.0;-1067.0;1032
11;Yehia;Paper;1604.0;1084.0;18068.0;-4496.0;2421.0;-927.0;1135
12;Yehia;Paper;-900.0;912.0;18660.0;-4512.0;1494.0;801.0;1239
13;Yehia;Paper;-1592.0;984.0;18804.0;-4528.0;2562.0;-35.0;1341
14;Yehia;Paper;-128.0;956.0;16608.0;-4512.0;2525.0;173.0;1445
