id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;296.0;1084.0;17732.0;-4512.0;3083.0;153.0;0
1;Yehia;Paper;436.0;1332.0;18460.0;-4496.0;2977.0;-158.0;102
2;Yehia;Paper;-3888.0;1656.0;17160.0;-4512.0;3101.0;-619.0;206
3;Yehia;Paper;-4608.0;3508.0;18644.0;-4528.0;3003.0;-436.0;309
4;Yehia;Paper;-6236.0;4296.0;16840.0;-4512.0;3895.0;-2586.0;413
5;Yehia;Paper;-2476.0;7040.0;17768.0;-4496.0;4055.0;-5525.0;516
6;Yehia;Paper;788.0;9304.0;14356.0;-4496.0;4001.0;-4525.0;619
7;Yehia;Paper;1776.0;10708.0;18924.0;-4512.0;3185.0;-4493.0;722
8;Yehia;Paper;13180.0;10092.0;18788.0;-4512.0;1762.0;-2427.0;825
9;Yehia;Paper;5928.0;5236.0;17908.0;-4512.0;740.0;-1448.0;929
10;Yehia;Paper;4268.0;3452.0;14908.0;-4512.0;2366.0;-1003.0;1032
11;Yehia;Paper;1552.0;2636.0;15488.0;-4496.0;2916.0;-257.0;1135
12;Yehia;Paper;-824.0;2636.0;17548.0;-4496.0;1142.0;657.0;1238
13;Yehia;Paper;-1076.0;2380.0;16568.0;-4512.0;1781.0;568.0;1341
14;Yehia;Paper;632.0;1916.0;17680.0;-4512.0;2750.0;-627.0;1445
