id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;-592.0;1224.0;17588.0;-4400.0;2760.0;-119.0;0
1;Assem;Paper;-212.0;1248.0;17392.0;-4400.0;2455.0;-22.0;103
2;Assem;Paper;-908.0;1380.0;18172.0;-4384.0;2361.0;-219.0;207
3;Assem;Paper;-2768.0;1204.0;17072.0;-4432.0;2368.0;-223.0;310
4;Assem;Paper;-1440.0;1704.0;18896.0;-4400.0;4229.0;-352.0;413
5;Assem;Paper;-2708.0;1248.0;14420.0;-4416.0;3202.0;-23.0;516
6;Assem;Paper;-3320.0;1696.0;17324.0;-4400.0;2393.0;965.0;619
7;Assem;Paper;60.0;1236.0;14924.0;-4448.0;2442.0;1316.0;723
8;Assem;Paper;-1404.0;1196.0;17184.0;-4416.0;4292.0;1086.0;826
9;Assem;Paper;1176.0;2188.0;19292.0;-4432.0;1918.0;1714.0;930
10;Assem;Paper;164.0;1880.0;18756.0;-4400.0;3188.0;646.0;1032
11;Assem;Paper;1648.0;1640.0;17952.0;-4384.0;1673.0;539.0;1135
12;Assem;Paper;-540.0;1372.0;16688.0;-4416.0;2403.0;501.0;1239
13;Assem;Paper;-1568.0;1168.0;16424.0;-4464.0;2640.0;704.0;1342
