id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;-1692.0;1064.0;17864.0;-4384.0;2457.0;-45.0;0
1;Assem;Paper;-1240.0;952.0;17400.0;-4384.0;2394.0;-59.0;104
2;Assem;Paper;-4.0;1352.0;18256.0;-4400.0;2885.0;-73.0;207
3;Assem;Paper;-1456.0;1160.0;17684.0;-4448.0;2820.0;-673.0;310
4;Assem;Paper;-3476.0;1416.0;17424.0;-4416.0;2332.0;55.0;413
5;Assem;Paper;-3552.0;1296.0;17944.0;-4432.0;2460.0;100.0;517
6;Assem;Paper;328.0;1872.0;17508.0;-4416.0;2661.0;-634.0;620
7;Assem;Paper;1368.0;1724.0;17452.0;-4400.0;1702.0;717.0;722
8;Assem;Paper;-364.0;1392.0;18144.0;-4384.0;5236.0;-1891.0;826
9;Assem;Paper;-860.0;764.0;14820.0;-4384.0;4528.0;-878.0;929
10;Assem;Paper;-112.0;1348.0;16944.0;-4400.0;3559.0;347.0;1033
11;Assem;Paper;-276.0;1584.0;17152.0;-4400.0;3205.0;1004.0;1136
12;Assem;Paper;1228.0;2516.0;19408.0;-4416.0;3046.0;740.0;1238
13;Assem;Paper;2580.0;2444.0;17972.0;-4432.0;2577.0;77.0;1342
14;Assem;Paper;-468.0;1616.0;16048.0;-4432.0;2261.0;-148.0;1445
15;Assem;Paper;-456.0;1692.0;17580.0;-4384.0;2574.0;327.0;1549
16;Assem;Paper;-872.0;1696.0;18008.0;-4416.0;2775.0;370.0;1652
