id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Paper;-600.0;-1492.0;16840.0;-4368.0;2267.0;-329.0;0
1;Assem;Paper;-1672.0;-1296.0;18712.0;-4416.0;1870.0;1225.0;103
2;Assem;Paper;-1664.0;-1824.0;16720.0;-4416.0;2107.0;273.0;207
3;Assem;Paper;-1320.0;-1544.0;17140.0;-4416.0;2041.0;261.0;310
4;Assem;Paper;-1432.0;-1676.0;17568.0;-4416.0;2633.0;-28.0;414
5;Assem;Paper;-2052.0;-1708.0;16364.0;-4416.0;2429.0;220.0;516
6;Assem;Paper;-9132.0;-1152.0;20616.0;-4432.0;3130.0;-389.0;620
7;Assem;Paper;-2080.0;-1144.0;15204.0;-4432.0;3883.0;-550.0;723
8;Assem;Paper;-3128.0;-1320.0;17096.0;-4384.0;4813.0;1615.0;826
9;Assem;Paper;4996.0;-132.0;17788.0;-4448.0;4223.0;1500.0;930
10;Assem;Paper;4872.0;-520.0;19032.0;-4416.0;3821.0;-675.0;1033
11;Assem;Paper;676.0;-360.0;20100.0;-4416.0;2767.0;915.0;1136
12;Assem;Paper;-3120.0;-780.0;18260.0;-4432.0;1913.0;1242.0;1239
13;Assem;Paper;-2944.0;-768.0;17728.0;-4416.0;2053.0;674.0;1342
