id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Paper;584.0;2124.0;17512.0;-4512.0;2271.0;135.0;0
1;Yehia;Paper;-460.0;2412.0;17124.0;-4496.0;2241.0;-85.0;103
2;Yehia;Paper;-1876.0;3252.0;17624.0;-4512.0;2663.0;-1307.0;207
3;Yehia;Paper;-1708.0;3596.0;15296.0;-4480.0;2140.0;-2747.0;310
4;Yehia;Paper;-2972.0;4820.0;18284.0;-4544.0;5048.0;-7689.0;414
5;Yehia;Paper;-6368.0;7576.0;16964.0;-4496.0;651.0;-3643.0;516
6;Yehia;Paper;-20.0;12700.0;16676.0;-4512.0;-1029.0;-2351.0;620
7;Yehia;Paper;6808.0;9680.0;19244.0;-4512.0;1872.0;-3936.0;723
8;Yehia;Paper;7868.0;7076.0;17192.0;-4528.0;-454.0;-2416.0;826
9;Yehia;Paper;9076.0;5472.0;15180.0;-4496.0;2422.0;-2288.0;930
10;Yehia;Paper;4832.0;4272.0;17832.0;-4528.0;2649.0;-110.0;1033
11;Yehia;Paper;3472.0;3484.0;18372.0;-4512.0;1915.0;-71.0;1136
12;Yehia;Paper;1680.0;2924.0;16932.0;-4496.0;2470.0;-106.0;1239
13;Yehia;Paper;2756.0;2772.0;14968.0;-4480.0;2266.0;60.0;1342
