id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Paper;-6952.0;2280.0;19184.0;-4496.0;286.0;-3257.0;0
1;Mohammad;Paper;-6464.0;2044.0;15040.0;-4480.0;763.0;-1870.0;103
2;Mohammad;Paper;-3784.0;3676.0;17632.0;-4480.0;1113.0;-1263.0;206
3;Mohammad;Paper;4552.0;4356.0;17936.0;-4496.0;469.0;-2461.0;309
4;Mohammad;Paper;7112.0;3928.0;17980.0;-4480.0;942.0;-1738.0;413
5;Mohammad;Paper;5732.0;-104.0;10976.0;-4496.0;1508.0;2191.0;516
6;Mohammad;Paper;408.0;424.0;15872.0;-4480.0;4977.0;1934.0;618
7;Mohammad;Paper;-1556.0;868.0;19844.0;-4512.0;2595.0;467.0;722
8;Mohammad;Paper;4688.0;1228.0;15124.0;-4512.0;2167.0;261.0;825
9;Mohammad;Paper;496.0;712.0;18956.0;-4496.0;2011.0;729.0;929
10;Mohammad;Paper;516.0;404.0;16332.0;-4480.0;2751.0;267.0;1031
11;Mohammad;Paper;1008.0;676.0;16520.0;-4528.0;1950.0;644.0;1134
