id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;-476.0;908.0;17012.0;-5024.0;2842.0;690.0;0
1;Mohammad;Rock;1796.0;1076.0;16868.0;-5008.0;3385.0;978.0;103
2;Mohammad;Rock;11176.0;3760.0;22564.0;-5008.0;-619.0;7879.0;206
3;Mohammad;Rock;-5840.0;7624.0;27984.0;-5024.0;-18946.0;15828.0;310
4;Mohammad;Rock;-18216.0;5216.0;15792.0;-5008.0;-32768.0;32767.0;412
5;Mohammad;Rock;-8636.0;-5008.0;-14708.0;-5024.0;-11499.0;15488.0;515
6;Mohammad;Rock;420.0;-8272.0;-4676.0;-5024.0;13728.0;9357.0;619
7;Mohammad;Rock;5736.0;-7044.0;5604.0;-5024.0;24510.0;7534.0;722
8;Mohammad;Rock;12248.0;-60.0;9992.0;-5024.0;31903.0;12069.0;825
9;Mohammad;Rock;12400.0;6596.0;21648.0;-5024.0;27947.0;9834.0;928
10;Mohammad;Rock;2136.0;8988.0;30772.0;-5024.0;18779.0;3864.0;1032
11;Mohammad;Rock;-940.0;10384.0;24500.0;-5024.0;4296.0;1876.0;1134
12;Mohammad;Rock;-6544.0;5744.0;17804.0;-5024.0;-3074.0;927.0;1237
13;Mohammad;Rock;-11956.0;-136.0;19924.0;-5024.0;-5199.0;-1974.0;1341
