id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-9112.0;-716.0;-15048.0;-4496.0;4164.0;12154.0;0
1;Yehia;Rock;-9832.0;-1524.0;-8652.0;-4496.0;1327.0;6732.0;104
2;Yehia;Rock;-3144.0;-956.0;-10080.0;-4496.0;734.0;6979.0;207
3;Yehia;Rock;-3736.0;2264.0;-10388.0;-4496.0;-10340.0;9462.0;311
4;Yehia;Rock;-3768.0;4932.0;-21640.0;-4448.0;-18579.0;9973.0;414
5;Yehia;Rock;-5944.0;7168.0;-22820.0;-4464.0;-2402.0;3966.0;517
6;Yehia;Rock;-5908.0;9452.0;-22868.0;-4480.0;8231.0;2255.0;620
7;Yehia;Rock;-972.0;9280.0;-24940.0;-4480.0;23667.0;-2366.0;723
8;Yehia;Rock;2900.0;12844.0;-16680.0;-4448.0;32767.0;-9270.0;827
9;Yehia;Rock;7216.0;1076.0;-7720.0;-4480.0;29739.0;66.0;930
10;Yehia;Rock;6092.0;-2540.0;1280.0;-4464.0;13125.0;9714.0;1033
11;Yehia;Rock;-10592.0;6144.0;2068.0;-4480.0;-9166.0;8811.0;1137
12;Yehia;Rock;-21312.0;5272.0;1800.0;-4480.0;-14214.0;-601.0;1239
13;Yehia;Rock;-27324.0;8792.0;-7652.0;-4496.0;-23753.0;414.0;1343
14;Yehia;Rock;-32768.0;14024.0;-15608.0;-4480.0;-23723.0;-4287.0;1446
15;Yehia;Rock;-11948.0;12904.0;-20952.0;-4496.0;1519.0;-6567.0;1550
16;Yehia;Rock;-7216.0;3316.0;-1216.0;-4496.0;9073.0;1342.0;1653
17;Yehia;Rock;-11640.0;-968.0;-4852.0;-4496.0;7004.0;384.0;1756
18;Yehia;Rock;-15408.0;-2748.0;-1244.0;-4480.0;4700.0;2808.0;1860
