id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;3480.0;492.0;17204.0;-4400.0;2310.0;-33.0;0
1;Assem;Rock;4000.0;580.0;16652.0;-4448.0;2588.0;-164.0;103
2;Assem;Rock;2092.0;340.0;17288.0;-4432.0;2706.0;490.0;206
3;Assem;Rock;4612.0;432.0;16184.0;-4448.0;3377.0;400.0;309
4;Assem;Rock;9900.0;1736.0;17704.0;-4400.0;5369.0;1658.0;413
5;Assem;Rock;4800.0;3412.0;29848.0;-4448.0;-1334.0;8949.0;516
6;Assem;Rock;-6328.0;56.0;18096.0;-4432.0;-17397.0;22250.0;619
7;Assem;Rock;-8132.0;-3612.0;16664.0;-4448.0;-17893.0;25987.0;722
8;Assem;Rock;-10192.0;-7196.0;8904.0;-4448.0;-12503.0;25977.0;825
9;Assem;Rock;-9564.0;-11964.0;1552.0;-4416.0;-952.0;10634.0;929
10;Assem;Rock;-2064.0;-13488.0;-4448.0;-4432.0;8075.0;5419.0;1032
11;Assem;Rock;7704.0;-7932.0;-3432.0;-4432.0;29612.0;-3441.0;1135
12;Assem;Rock;10408.0;-368.0;19104.0;-4432.0;32767.0;-10103.0;1238
13;Assem;Rock;8200.0;3632.0;23716.0;-4432.0;26478.0;-9145.0;1341
14;Assem;Rock;3316.0;3708.0;27656.0;-4416.0;13651.0;-4082.0;1445
15;Assem;Rock;4748.0;4020.0;27396.0;-4384.0;4420.0;-3403.0;1547
16;Assem;Rock;-2140.0;944.0;19436.0;-4432.0;2664.0;13.0;1651
17;Assem;Rock;504.0;748.0;18272.0;-4448.0;2607.0;23.0;1754
