id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;3220.0;1292.0;17332.0;-4416.0;1500.0;530.0;0
1;Assem;Rock;3164.0;1252.0;14600.0;-4416.0;2762.0;743.0;104
2;Assem;Rock;6320.0;1236.0;17404.0;-4400.0;2710.0;391.0;207
3;Assem;Rock;11844.0;2060.0;18320.0;-4416.0;3008.0;-300.0;309
4;Assem;Rock;8280.0;2412.0;19928.0;-4400.0;-2072.0;-1118.0;413
5;Assem;Rock;1384.0;36.0;24416.0;-4432.0;-11401.0;10219.0;516
6;Assem;Rock;84.0;-2480.0;14296.0;-4448.0;-21470.0;26114.0;620
7;Assem;Rock;-8152.0;-7592.0;12140.0;-4400.0;-13840.0;27873.0;722
8;Assem;Rock;-5976.0;-10768.0;7724.0;-4432.0;-9536.0;18061.0;825
9;Assem;Rock;-3684.0;-13388.0;3208.0;-4432.0;339.0;9659.0;929
10;Assem;Rock;-2324.0;-13948.0;-3820.0;-4416.0;9002.0;6120.0;1032
11;Assem;Rock;4132.0;-12004.0;7404.0;-4416.0;18694.0;2155.0;1136
12;Assem;Rock;1708.0;-9972.0;14548.0;-4432.0;19294.0;-1726.0;1238
13;Assem;Rock;7940.0;-5968.0;14340.0;-4400.0;24400.0;-9595.0;1342
14;Assem;Rock;2548.0;-928.0;17308.0;-4448.0;23043.0;-12976.0;1445
15;Assem;Rock;3016.0;1228.0;23356.0;-4416.0;15074.0;-9350.0;1548
16;Assem;Rock;508.0;564.0;20816.0;-4432.0;6041.0;-5179.0;1652
17;Assem;Rock;2780.0;144.0;17404.0;-4416.0;5249.0;-3177.0;1754
18;Assem;Rock;3204.0;480.0;17100.0;-4432.0;4892.0;-1337.0;1858
19;Assem;Rock;4136.0;-40.0;15096.0;-4416.0;2165.0;830.0;1961
20;Assem;Rock;5500.0;-232.0;16524.0;-4400.0;1769.0;429.0;2065
