id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;-408.0;328.0;17944.0;-5008.0;2834.0;488.0;0
1;Mohammad;Rock;80.0;768.0;17244.0;-5040.0;2789.0;888.0;103
2;Mohammad;Rock;9168.0;2960.0;19292.0;-5024.0;1728.0;1759.0;206
3;Mohammad;Rock;-1108.0;7604.0;31544.0;-5072.0;-13264.0;3776.0;310
4;Mohammad;Rock;-20644.0;3740.0;19616.0;-5040.0;-32768.0;24837.0;412
5;Mohammad;Rock;-12784.0;-2096.0;-7660.0;-5056.0;-20291.0;16000.0;516
6;Mohammad;Rock;3984.0;-2680.0;-6276.0;-5040.0;4908.0;15285.0;619
7;Mohammad;Rock;11512.0;-3452.0;496.0;-5040.0;25721.0;20120.0;722
8;Mohammad;Rock;13972.0;3352.0;19736.0;-5040.0;32767.0;14871.0;825
9;Mohammad;Rock;7820.0;9900.0;25868.0;-5040.0;24883.0;9732.0;928
10;Mohammad;Rock;3932.0;13896.0;26636.0;-5040.0;9882.0;1676.0;1032
11;Mohammad;Rock;-13884.0;4892.0;25448.0;-5008.0;1423.0;-1783.0;1134
12;Mohammad;Rock;-5192.0;-500.0;14520.0;-5024.0;-1229.0;3559.0;1237
13;Mohammad;Rock;28.0;568.0;17920.0;-5024.0;2046.0;3596.0;1341
