id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;-2252.0;192.0;17240.0;-4992.0;2780.0;396.0;0
1;Mohammad;Rock;-1032.0;180.0;17600.0;-5024.0;2406.0;743.0;103
2;Mohammad;Rock;9744.0;1708.0;23452.0;-4992.0;-1015.0;10699.0;207
3;Mohammad;Rock;-16096.0;7716.0;32767.0;-4976.0;-22230.0;13098.0;310
4;Mohammad;Rock;-6496.0;1308.0;5136.0;-4992.0;-32768.0;32767.0;413
5;Mohammad;Rock;-14320.0;-7168.0;-8788.0;-4992.0;-14427.0;14854.0;516
6;Mohammad;Rock;2360.0;-6424.0;-10664.0;-4976.0;7000.0;7785.0;620
7;Mohammad;Rock;7616.0;-6048.0;1076.0;-5040.0;23136.0;6237.0;723
8;Mohammad;Rock;15164.0;-2788.0;5688.0;-4992.0;31050.0;8173.0;825
9;Mohammad;Rock;10164.0;2764.0;16728.0;-4992.0;32767.0;6153.0;929
10;Mohammad;Rock;6736.0;8056.0;25236.0;-4992.0;27233.0;8112.0;1032
11;Mohammad;Rock;4048.0;12208.0;23628.0;-4992.0;17303.0;5721.0;1136
12;Mohammad;Rock;752.0;11100.0;22432.0;-4992.0;3321.0;7689.0;1238
13;Mohammad;Rock;-5976.0;4464.0;18552.0;-4992.0;-3960.0;6668.0;1341
14;Mohammad;Rock;-5968.0;72.0;13884.0;-4992.0;-826.0;2484.0;1445
15;Mohammad;Rock;-1088.0;832.0;16524.0;-4992.0;2763.0;-7.0;1547
