id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;224.0;904.0;17336.0;-4992.0;2089.0;367.0;0
1;Mohammad;Rock;1752.0;1572.0;18384.0;-4992.0;3772.0;-1205.0;104
2;Mohammad;Rock;-612.0;1304.0;15908.0;-4992.0;4167.0;1666.0;206
3;Mohammad;Rock;11632.0;4504.0;23068.0;-4976.0;1868.0;7622.0;310
4;Mohammad;Rock;-1848.0;10432.0;28424.0;-5008.0;-16076.0;13113.0;413
5;Mohammad;Rock;-32272.0;840.0;15676.0;-4992.0;-29423.0;25545.0;516
6;Mohammad;Rock;-2144.0;-2564.0;3008.0;-4976.0;-20722.0;15346.0;619
7;Mohammad;Rock;-5776.0;-12136.0;620.0;-4976.0;-6504.0;5654.0;722
8;Mohammad;Rock;396.0;-10680.0;-5196.0;-4976.0;5100.0;5313.0;826
9;Mohammad;Rock;7344.0;-5116.0;-5552.0;-4976.0;20489.0;8531.0;929
10;Mohammad;Rock;15544.0;-1504.0;12040.0;-4976.0;30373.0;10060.0;1031
11;Mohammad;Rock;6020.0;2664.0;18016.0;-4992.0;31983.0;7550.0;1135
12;Mohammad;Rock;7148.0;7836.0;22812.0;-4960.0;26788.0;7845.0;1238
13;Mohammad;Rock;11780.0;12900.0;21624.0;-4960.0;17162.0;10425.0;1342
14;Mohammad;Rock;292.0;14388.0;22256.0;-4976.0;4254.0;8263.0;1444
15;Mohammad;Rock;-10164.0;4904.0;18272.0;-4976.0;-5379.0;6384.0;1548
