id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Rock;-10676.0;-2416.0;-8380.0;-4480.0;2505.0;-276.0;0
1;Yehia;Rock;-13100.0;-2528.0;-10620.0;-4448.0;3192.0;-36.0;103
2;Yehia;Rock;-11684.0;-2260.0;-9960.0;-4496.0;3087.0;1437.0;206
3;Yehia;Rock;-12004.0;-2016.0;-9408.0;-4464.0;3940.0;1664.0;310
4;Yehia;Rock;-12712.0;-2108.0;-9824.0;-4480.0;4273.0;1549.0;412
5;Yehia;Rock;-12528.0;-2692.0;-11664.0;-4464.0;5676.0;3224.0;516
6;Yehia;Rock;-6756.0;-2096.0;-5340.0;-4496.0;5471.0;3758.0;619
7;Yehia;Rock;-13444.0;-1100.0;-5552.0;-4480.0;-4809.0;7240.0;723
8;Yehia;Rock;-21000.0;-932.0;-19908.0;-4480.0;-10074.0;27187.0;826
9;Yehia;Rock;-11824.0;2472.0;-20112.0;-4512.0;349.0;15153.0;929
10;Yehia;Rock;604.0;5496.0;-22524.0;-4512.0;10384.0;10002.0;1033
11;Yehia;Rock;10016.0;7120.0;-25876.0;-4480.0;23126.0;-281.0;1135
12;Yehia;Rock;10868.0;7620.0;-10356.0;-4512.0;29086.0;-1610.0;1239
13;Yehia;Rock;10860.0;3336.0;7860.0;-4480.0;15962.0;-1244.0;1342
14;Yehia;Rock;-3948.0;5340.0;8380.0;-4480.0;-10027.0;-377.0;1446
15;Yehia;Rock;-32348.0;9468.0;-7676.0;-4480.0;-28220.0;2090.0;1549
16;Yehia;Rock;-32768.0;5244.0;-15088.0;-4480.0;-18672.0;-2861.0;1652
17;Yehia;Rock;-22104.0;7188.0;-13964.0;-4480.0;-10920.0;-10866.0;1756
18;Yehia;Rock;-8268.0;5356.0;-14260.0;-4480.0;3850.0;-2306.0;1858
19;Yehia;Rock;-10160.0;3332.0;-6828.0;-4448.0;5240.0;4714.0;1962
20;Yehia;Rock;-10588.0;532.0;-7484.0;-4496.0;4617.0;2232.0;2065
21;Yehia;Rock;-14376.0;-1344.0;-6736.0;-4496.0;3243.0;1950.0;2168
